"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","324952","0.0-3.0-0.39","","fixation","","",""
"1243","Set1/037a.jpg","78","image-keyboard-response","82","326198","0.0-3.0-1.39","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","326704","0.0-3.0-0.40","","fixation","","",""
"836","Set1/088a.jpg","78","image-keyboard-response","84","327541","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","328044","0.0-3.0-0.41","","fixation","","",""
"776","Set1/106a.jpg","78","image-keyboard-response","86","328821","0.0-3.0-1.41","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","329337","0.0-3.0-0.42","","fixation","","",""
"739","Set1/031a.jpg","78","image-keyboard-response","88","330077","0.0-3.0-1.42","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","330586","0.0-3.0-0.43","","fixation","","",""
"1122","Set1/160a.jpg","78","image-keyboard-response","90","331709","0.0-3.0-1.43","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","332221","0.0-3.0-0.44","","fixation","","",""
"655","Set1/025a.jpg","79","image-keyboard-response","92","332877","0.0-3.0-1.44","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","333386","0.0-3.0-0.45","","fixation","","",""
"1273","Set1/088a.jpg","79","image-keyboard-response","94","334661","0.0-3.0-1.45","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","335168","0.0-3.0-0.46","","fixation","","",""
"619","Set1/093a.jpg","79","image-keyboard-response","96","335789","0.0-3.0-1.46","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","336302","0.0-3.0-0.47","","fixation","","",""
"582","Set1/054a.jpg","79","image-keyboard-response","98","336886","0.0-3.0-1.47","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","337402","0.0-3.0-0.48","","fixation","","",""
"658","Set1/105a.jpg","78","image-keyboard-response","100","338061","0.0-3.0-1.48","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","338563","0.0-3.0-0.49","","fixation","","",""
"761","Set1/045a.jpg","78","image-keyboard-response","102","339325","0.0-3.0-1.49","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","339834","0.0-3.0-0.50","","fixation","","",""
"858","Set1/006a.jpg","78","image-keyboard-response","104","340693","0.0-3.0-1.50","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","341202","0.0-3.0-0.51","","fixation","","",""
"666","Set1/140a.jpg","79","image-keyboard-response","106","341869","0.0-3.0-1.51","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","342386","0.0-3.0-0.52","","fixation","","",""
"819","Set1/027a.jpg","78","image-keyboard-response","108","343205","0.0-3.0-1.52","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","343716","0.0-3.0-0.53","","fixation","","",""
"680","Set1/049a.jpg","79","image-keyboard-response","110","344397","0.0-3.0-1.53","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","344906","0.0-3.0-0.54","","fixation","","",""
"746","Set1/051a.jpg","79","image-keyboard-response","112","345653","0.0-3.0-1.54","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","346169","0.0-3.0-0.55","","fixation","","",""
"811","Set1/028a.jpg","79","image-keyboard-response","114","346981","0.0-3.0-1.55","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","347483","0.0-3.0-0.56","","fixation","","",""
"961","Set1/047a.jpg","79","image-keyboard-response","116","348445","0.0-3.0-1.56","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","348951","0.0-3.0-0.57","","fixation","","",""
"741","Set1/071a.jpg","79","image-keyboard-response","118","349693","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","350204","0.0-3.0-0.58","","fixation","","",""
"760","Set1/108a.jpg","79","image-keyboard-response","120","350965","0.0-3.0-1.58","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","351471","0.0-3.0-0.59","","fixation","","",""
"693","Set1/027a.jpg","79","image-keyboard-response","122","352165","0.0-3.0-1.59","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","352675","0.0-3.0-0.60","","fixation","","",""
"705","Set1/044a.jpg","78","image-keyboard-response","124","353381","0.0-3.0-1.60","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","353897","0.0-3.0-0.61","","fixation","","",""
"731","Set1/045a.jpg","79","image-keyboard-response","126","354629","0.0-3.0-1.61","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","355135","0.0-3.0-0.62","","fixation","","",""
"806","Set1/134a.jpg","78","image-keyboard-response","128","355941","0.0-3.0-1.62","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","356454","0.0-3.0-0.63","","fixation","","",""
"783","Set1/158a.jpg","79","image-keyboard-response","130","357238","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","357746","0.0-3.0-0.64","","fixation","","",""
"650","Set1/106a.jpg","79","image-keyboard-response","132","358398","0.0-3.0-1.64","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","358907","0.0-3.0-0.65","","fixation","","",""
"793","Set1/119a.jpg","78","image-keyboard-response","134","359701","0.0-3.0-1.65","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","360204","0.0-3.0-0.66","","fixation","","",""
"824","Set1/105a.jpg","79","image-keyboard-response","136","361029","0.0-3.0-1.66","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","361533","0.0-3.0-0.67","","fixation","","",""
"631","Set1/119a.jpg","79","image-keyboard-response","138","362165","0.0-3.0-1.67","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","362667","0.0-3.0-0.68","","fixation","","",""
"681","Set1/148a.jpg","79","image-keyboard-response","140","363349","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","363852","0.0-3.0-0.69","","fixation","","",""
"647","Set1/031a.jpg","78","image-keyboard-response","142","364501","0.0-3.0-1.69","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","365004","0.0-3.0-0.70","","fixation","","",""
"656","Set1/050a.jpg","79","image-keyboard-response","144","365661","0.0-3.0-1.70","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","366171","0.0-3.0-0.71","","fixation","","",""
"681","Set1/082a.jpg","79","image-keyboard-response","146","366853","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","367370","0.0-3.0-0.72","","fixation","","",""
"651","Set1/085a.jpg","79","image-keyboard-response","148","368022","0.0-3.0-1.72","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","368524","0.0-3.0-0.73","","fixation","","",""
"544","Set1/030a.jpg","79","image-keyboard-response","150","369069","0.0-3.0-1.73","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","369571","0.0-3.0-0.74","","fixation","","",""
"521","Set1/160a.jpg","79","image-keyboard-response","152","370093","0.0-3.0-1.74","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","370603","0.0-3.0-0.75","","fixation","","",""
"537","Set1/134a.jpg","79","image-keyboard-response","154","371141","0.0-3.0-1.75","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","371654","0.0-3.0-0.76","","fixation","","",""
"590","Set1/146a.jpg","79","image-keyboard-response","156","372245","0.0-3.0-1.76","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","372750","0.0-3.0-0.77","","fixation","","",""
"1326","Set1/107a.jpg","78","image-keyboard-response","158","374077","0.0-3.0-1.77","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","374578","0.0-3.0-0.78","","fixation","","",""
"682","Set1/079a.jpg","79","image-keyboard-response","160","375261","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","375772","0.0-3.0-0.79","","fixation","","",""
"597","Set1/121a.jpg","79","image-keyboard-response","162","376370","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","376877","0.0-3.0-0.80","","fixation","","",""
"933","Set1/095a.jpg","78","image-keyboard-response","164","377811","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","378326","0.0-3.0-0.81","","fixation","","",""
"1003","Set1/041a.jpg","78","image-keyboard-response","166","379331","0.0-3.0-1.81","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","379833","0.0-3.0-0.82","","fixation","","",""
"832","Set1/100a.jpg","78","image-keyboard-response","168","380667","0.0-3.0-1.82","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","381175","0.0-3.0-0.83","","fixation","","",""
"1003","Set1/036a.jpg","78","image-keyboard-response","170","382179","0.0-3.0-1.83","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","382682","0.0-3.0-0.84","","fixation","","",""
"647","Set1/115a.jpg","78","image-keyboard-response","172","383330","0.0-3.0-1.84","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","383846","0.0-3.0-0.85","","fixation","","",""
"627","Set1/123a.jpg","78","image-keyboard-response","174","384475","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","384976","0.0-3.0-0.86","","fixation","","",""
"633","Set1/015a.jpg","78","image-keyboard-response","176","385611","0.0-3.0-1.86","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","386125","0.0-3.0-0.87","","fixation","","",""
"716","Set1/096a.jpg","78","image-keyboard-response","178","386843","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","387344","0.0-3.0-0.88","","fixation","","",""
"769","Set1/110a.jpg","78","image-keyboard-response","180","388114","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","388616","0.0-3.0-0.89","","fixation","","",""
"762","Set1/151a.jpg","78","image-keyboard-response","182","389379","0.0-3.0-1.89","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","389889","0.0-3.0-0.90","","fixation","","",""
"560","Set1/035a.jpg","78","image-keyboard-response","184","390451","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","390955","0.0-3.0-0.91","","fixation","","",""
"678","Set1/026a.jpg","78","image-keyboard-response","186","391635","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","392143","0.0-3.0-0.92","","fixation","","",""
"674","Set1/067a.jpg","78","image-keyboard-response","188","392819","0.0-3.0-1.92","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","393327","0.0-3.0-0.93","","fixation","","",""
"475","Set1/076a.jpg","78","image-keyboard-response","190","393803","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","394310","0.0-3.0-0.94","","fixation","","",""
"715","Set1/125a.jpg","78","image-keyboard-response","192","395027","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","395542","0.0-3.0-0.95","","fixation","","",""
"523","Set1/123a.jpg","78","image-keyboard-response","194","396066","0.0-3.0-1.95","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","396568","0.0-3.0-0.96","","fixation","","",""
"1386","Set1/076a.jpg","79","image-keyboard-response","196","397955","0.0-3.0-1.96","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","398458","0.0-3.0-0.97","","fixation","","",""
"559","Set1/151a.jpg","78","image-keyboard-response","198","399018","0.0-3.0-1.97","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","399533","0.0-3.0-0.98","","fixation","","",""
"677","Set1/115a.jpg","79","image-keyboard-response","200","400211","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","400726","0.0-3.0-0.99","","fixation","","",""
"612","Set1/081a.jpg","78","image-keyboard-response","202","401339","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","401852","0.0-3.0-0.100","","fixation","","",""
"781","Set1/015a.jpg","79","image-keyboard-response","204","402635","0.0-3.0-1.100","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","403142","0.0-3.0-0.101","","fixation","","",""
"635","Set1/035a.jpg","79","image-keyboard-response","206","403779","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","404286","0.0-3.0-0.102","","fixation","","",""
"null","Set1/014a.jpg","null","image-keyboard-response","208","414291","0.0-3.0-1.102","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","414794","0.0-3.0-0.103","","fixation","","",""
"887","Set1/152a.jpg","78","image-keyboard-response","210","415684","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","416194","0.0-3.0-0.104","","fixation","","",""
"775","Set1/114a.jpg","78","image-keyboard-response","212","416971","0.0-3.0-1.104","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","417479","0.0-3.0-0.105","","fixation","","",""
"715","Set1/019a.jpg","78","image-keyboard-response","214","418195","0.0-3.0-1.105","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","418710","0.0-3.0-0.106","","fixation","","",""
"740","Set1/013a.jpg","78","image-keyboard-response","216","419451","0.0-3.0-1.106","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","419960","0.0-3.0-0.107","","fixation","","",""
"786","Set1/053a.jpg","78","image-keyboard-response","218","420747","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","421259","0.0-3.0-0.108","","fixation","","",""
"1159","Set1/026a.jpg","78","image-keyboard-response","220","422419","0.0-3.0-1.108","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","422928","0.0-3.0-0.109","","fixation","","",""
"729","Set1/138a.jpg","78","image-keyboard-response","222","423659","0.0-3.0-1.109","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","424176","0.0-3.0-0.110","","fixation","","",""
"865","Set1/010a.jpg","78","image-keyboard-response","224","425043","0.0-3.0-1.110","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","425559","0.0-3.0-0.111","","fixation","","",""
"1371","Set1/008a.jpg","78","image-keyboard-response","226","426931","0.0-3.0-1.111","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","427443","0.0-3.0-0.112","","fixation","","",""
"990","Set1/036a.jpg","78","image-keyboard-response","228","428435","0.0-3.0-1.112","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","428942","0.0-3.0-0.113","","fixation","","",""
"716","Set1/081a.jpg","79","image-keyboard-response","230","429659","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","430161","0.0-3.0-0.114","","fixation","","",""
"720","Set1/114a.jpg","79","image-keyboard-response","232","430883","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","431393","0.0-3.0-0.115","","fixation","","",""
"null","Set1/156a.jpg","null","image-keyboard-response","234","441414","0.0-3.0-1.115","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","441917","0.0-3.0-0.116","","fixation","","",""
"874","Set1/056a.jpg","78","image-keyboard-response","236","442793","0.0-3.0-1.116","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","443295","0.0-3.0-0.117","","fixation","","",""
"1792","Set1/150a.jpg","78","image-keyboard-response","238","445088","0.0-3.0-1.117","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","445601","0.0-3.0-0.118","","fixation","","",""
"718","Set1/152a.jpg","79","image-keyboard-response","240","446320","0.0-3.0-1.118","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","446824","0.0-3.0-0.119","","fixation","","",""
"735","Set1/157a.jpg","78","image-keyboard-response","242","447560","0.0-3.0-1.119","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","243","448072","0.0-3.0-0.120","","fixation","","",""
