"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","97246","0.0-3.0-0.16","","fixation","","",""
"887","Set1/126b.jpg","78","image-keyboard-response","36","98134","0.0-3.0-1.16","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","98641","0.0-3.0-0.17","","fixation","","",""
"1516","Set1/135b.jpg","79","image-keyboard-response","38","100159","0.0-3.0-1.17","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","100671","0.0-3.0-0.18","","fixation","","",""
"871","Set1/108b.jpg","78","image-keyboard-response","40","101543","0.0-3.0-1.18","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","102049","0.0-3.0-0.19","","fixation","","",""
"1020","Set1/142b.jpg","79","image-keyboard-response","42","103071","0.0-3.0-1.19","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","103573","0.0-3.0-0.20","","fixation","","",""
"800","Set1/138b.jpg","78","image-keyboard-response","44","104375","0.0-3.0-1.20","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","104876","0.0-3.0-0.21","","fixation","","",""
"977","Set1/171a.jpg","78","image-keyboard-response","46","105855","0.0-3.0-1.21","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","106358","0.0-3.0-0.22","","fixation","","",""
"704","Set1/148b.jpg","78","image-keyboard-response","48","107063","0.0-3.0-1.22","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","107572","0.0-3.0-0.23","","fixation","","",""
"681","Set1/083a.jpg","78","image-keyboard-response","50","108254","0.0-3.0-1.23","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","108757","0.0-3.0-0.24","","fixation","","",""
"881","Set1/141b.jpg","78","image-keyboard-response","52","109639","0.0-3.0-1.24","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","110146","0.0-3.0-0.25","","fixation","","",""
"620","Set1/123b.jpg","78","image-keyboard-response","54","110767","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","111274","0.0-3.0-0.26","","fixation","","",""
"891","Set1/145b.jpg","79","image-keyboard-response","56","112166","0.0-3.0-1.26","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","112672","0.0-3.0-0.27","","fixation","","",""
"845","Set1/175a.jpg","78","image-keyboard-response","58","113519","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","114027","0.0-3.0-0.28","","fixation","","",""
"770","Set1/177a.jpg","78","image-keyboard-response","60","114799","0.0-3.0-1.28","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","115307","0.0-3.0-0.29","","fixation","","",""
"850","Set1/119b.jpg","78","image-keyboard-response","62","116158","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","116672","0.0-3.0-0.30","","fixation","","",""
"854","Set1/177a.jpg","79","image-keyboard-response","64","117527","0.0-3.0-1.30","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","118040","0.0-3.0-0.31","","fixation","","",""
"861","Set1/038a.jpg","78","image-keyboard-response","66","118902","0.0-3.0-1.31","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","119418","0.0-3.0-0.32","","fixation","","",""
"627","Set1/035a.jpg","79","image-keyboard-response","68","120046","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","120556","0.0-3.0-0.33","","fixation","","",""
"689","Set1/171a.jpg","79","image-keyboard-response","70","121247","0.0-3.0-1.33","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","121749","0.0-3.0-0.34","","fixation","","",""
"664","Set1/157b.jpg","78","image-keyboard-response","72","122415","0.0-3.0-1.34","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","122927","0.0-3.0-0.35","","fixation","","",""
"1855","Set1/170a.jpg","78","image-keyboard-response","74","124783","0.0-3.0-1.35","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","125290","0.0-3.0-0.36","","fixation","","",""
"635","Set1/135b.jpg","79","image-keyboard-response","76","125927","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","126435","0.0-3.0-0.37","","fixation","","",""
"610","Set1/090a.jpg","79","image-keyboard-response","78","127047","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","127555","0.0-3.0-0.38","","fixation","","",""
"1731","Set1/095a.jpg","79","image-keyboard-response","80","129288","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","129791","0.0-3.0-0.39","","fixation","","",""
"654","Set1/108b.jpg","79","image-keyboard-response","82","130447","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","130959","0.0-3.0-0.40","","fixation","","",""
"879","Set1/040a.jpg","78","image-keyboard-response","84","131839","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","132352","0.0-3.0-0.41","","fixation","","",""
"1918","Set1/058a.jpg","78","image-keyboard-response","86","134271","0.0-3.0-1.41","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","134777","0.0-3.0-0.42","","fixation","","",""
"1412","Set1/140b.jpg","78","image-keyboard-response","88","136191","0.0-3.0-1.42","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","136704","0.0-3.0-0.43","","fixation","","",""
"742","Set1/037a.jpg","79","image-keyboard-response","90","137447","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","137959","0.0-3.0-0.44","","fixation","","",""
"1007","Set1/153b.jpg","78","image-keyboard-response","92","138967","0.0-3.0-1.44","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","139472","0.0-3.0-0.45","","fixation","","",""
"662","Set1/168a.jpg","78","image-keyboard-response","94","140136","0.0-3.0-1.45","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","140639","0.0-3.0-0.46","","fixation","","",""
"695","Set1/091a.jpg","78","image-keyboard-response","96","141335","0.0-3.0-1.46","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","141839","0.0-3.0-0.47","","fixation","","",""
"790","Set1/119b.jpg","78","image-keyboard-response","98","142631","0.0-3.0-1.47","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","143145","0.0-3.0-0.48","","fixation","","",""
"659","Set1/168a.jpg","78","image-keyboard-response","100","143807","0.0-3.0-1.48","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","144315","0.0-3.0-0.49","","fixation","","",""
"683","Set1/038a.jpg","79","image-keyboard-response","102","144999","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","145506","0.0-3.0-0.50","","fixation","","",""
"1291","Set1/154b.jpg","78","image-keyboard-response","104","146799","0.0-3.0-1.50","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","147308","0.0-3.0-0.51","","fixation","","",""
"1778","Set1/067a.jpg","79","image-keyboard-response","106","149087","0.0-3.0-1.51","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","149589","0.0-3.0-0.52","","fixation","","",""
"657","Set1/080a.jpg","79","image-keyboard-response","108","150247","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","150749","0.0-3.0-0.53","","fixation","","",""
"552","Set1/154b.jpg","79","image-keyboard-response","110","151303","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","151806","0.0-3.0-0.54","","fixation","","",""
"728","Set1/087a.jpg","78","image-keyboard-response","112","152535","0.0-3.0-1.54","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","153040","0.0-3.0-0.55","","fixation","","",""
"1054","Set1/149b.jpg","79","image-keyboard-response","114","154095","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","154605","0.0-3.0-0.56","","fixation","","",""
"962","Set1/173a.jpg","78","image-keyboard-response","116","155567","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","156083","0.0-3.0-0.57","","fixation","","",""
"715","Set1/040a.jpg","79","image-keyboard-response","118","156799","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","157307","0.0-3.0-0.58","","fixation","","",""
"699","Set1/058a.jpg","79","image-keyboard-response","120","158007","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","158521","0.0-3.0-0.59","","fixation","","",""
"452","Set1/173a.jpg","79","image-keyboard-response","122","158975","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","159488","0.0-3.0-0.60","","fixation","","",""
"717","Set1/140b.jpg","79","image-keyboard-response","124","160207","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","160708","0.0-3.0-0.61","","fixation","","",""
"883","Set1/187a.jpg","78","image-keyboard-response","126","161592","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","162093","0.0-3.0-0.62","","fixation","","",""
"649","Set1/067a.jpg","79","image-keyboard-response","128","162743","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","163256","0.0-3.0-0.63","","fixation","","",""
"726","Set1/126b.jpg","79","image-keyboard-response","130","163983","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","164489","0.0-3.0-0.64","","fixation","","",""
"741","Set1/188a.jpg","78","image-keyboard-response","132","165231","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","165734","0.0-3.0-0.65","","fixation","","",""
"1736","Set1/145b.jpg","79","image-keyboard-response","134","167471","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","167972","0.0-3.0-0.66","","fixation","","",""
"585","Set1/075a.jpg","79","image-keyboard-response","136","168560","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","169077","0.0-3.0-0.67","","fixation","","",""
"1097","Set1/059a.jpg","79","image-keyboard-response","138","170175","0.0-3.0-1.67","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","170689","0.0-3.0-0.68","","fixation","","",""
"781","Set1/149b.jpg","79","image-keyboard-response","140","171471","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","171987","0.0-3.0-0.69","","fixation","","",""
"739","Set1/087a.jpg","79","image-keyboard-response","142","172727","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","173239","0.0-3.0-0.70","","fixation","","",""
"702","Set1/187a.jpg","79","image-keyboard-response","144","173943","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","174454","0.0-3.0-0.71","","fixation","","",""
"591","Set1/059a.jpg","79","image-keyboard-response","146","175047","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","175555","0.0-3.0-0.72","","fixation","","",""
"521","Set1/157b.jpg","79","image-keyboard-response","148","176079","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","176589","0.0-3.0-0.73","","fixation","","",""
"601","Set1/123b.jpg","79","image-keyboard-response","150","177191","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","177705","0.0-3.0-0.74","","fixation","","",""
"532","Set1/175a.jpg","79","image-keyboard-response","152","178239","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","178740","0.0-3.0-0.75","","fixation","","",""
"570","Set1/188a.jpg","78","image-keyboard-response","154","179311","0.0-3.0-1.75","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","179813","0.0-3.0-0.76","","fixation","","",""
"529","Set1/039a.jpg","79","image-keyboard-response","156","180343","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","180845","0.0-3.0-0.77","","fixation","","",""
"513","Set1/141b.jpg","79","image-keyboard-response","158","181359","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","181862","0.0-3.0-0.78","","fixation","","",""
"576","Set1/091a.jpg","79","image-keyboard-response","160","182439","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","182940","0.0-3.0-0.79","","fixation","","",""
"490","Set1/138b.jpg","79","image-keyboard-response","162","183432","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","183944","0.0-3.0-0.80","","fixation","","",""
"1174","Set1/055a.jpg","79","image-keyboard-response","164","185119","0.0-3.0-1.80","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","185622","0.0-3.0-0.81","","fixation","","",""
"767","Set1/128b.jpg","78","image-keyboard-response","166","186391","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","186893","0.0-3.0-0.82","","fixation","","",""
"737","Set1/046a.jpg","78","image-keyboard-response","168","187631","0.0-3.0-1.82","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","188133","0.0-3.0-0.83","","fixation","","",""
"681","Set1/139b.jpg","78","image-keyboard-response","170","188815","0.0-3.0-1.83","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","189325","0.0-3.0-0.84","","fixation","","",""
"634","Set1/084a.jpg","78","image-keyboard-response","172","189959","0.0-3.0-1.84","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","190468","0.0-3.0-0.85","","fixation","","",""
"1138","Set1/147b.jpg","78","image-keyboard-response","174","191607","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","192108","0.0-3.0-0.86","","fixation","","",""
"722","Set1/176a.jpg","78","image-keyboard-response","176","192831","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","193340","0.0-3.0-0.87","","fixation","","",""
"627","Set1/042a.jpg","78","image-keyboard-response","178","193968","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","194473","0.0-3.0-0.88","","fixation","","",""
"1589","Set1/114b.jpg","78","image-keyboard-response","180","196063","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","196567","0.0-3.0-0.89","","fixation","","",""
"1023","Set1/064a.jpg","79","image-keyboard-response","182","197592","0.0-3.0-1.89","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","198095","0.0-3.0-0.90","","fixation","","",""
"935","Set1/036a.jpg","78","image-keyboard-response","184","199031","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","199539","0.0-3.0-0.91","","fixation","","",""
"595","Set1/139b.jpg","79","image-keyboard-response","186","200135","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","200639","0.0-3.0-0.92","","fixation","","",""
"687","Set1/128b.jpg","78","image-keyboard-response","188","201328","0.0-3.0-1.92","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","201830","0.0-3.0-0.93","","fixation","","",""
"888","Set1/044a.jpg","78","image-keyboard-response","190","202719","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","203230","0.0-3.0-0.94","","fixation","","",""
"800","Set1/162a.jpg","78","image-keyboard-response","192","204032","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","204540","0.0-3.0-0.95","","fixation","","",""
"1178","Set1/074a.jpg","78","image-keyboard-response","194","205720","0.0-3.0-1.95","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","206234","0.0-3.0-0.96","","fixation","","",""
"708","Set1/114b.jpg","79","image-keyboard-response","196","206943","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","207457","0.0-3.0-0.97","","fixation","","",""
"1445","Set1/159b.jpg","78","image-keyboard-response","198","208903","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","209416","0.0-3.0-0.98","","fixation","","",""
"1606","Set1/143b.jpg","78","image-keyboard-response","200","211023","0.0-3.0-1.98","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","211538","0.0-3.0-0.99","","fixation","","",""
"1004","Set1/103b.jpg","78","image-keyboard-response","202","212543","0.0-3.0-1.99","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","213047","0.0-3.0-0.100","","fixation","","",""
"1504","Set1/047a.jpg","78","image-keyboard-response","204","214552","0.0-3.0-1.100","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","215068","0.0-3.0-0.101","","fixation","","",""
"626","Set1/064a.jpg","79","image-keyboard-response","206","215695","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","216196","0.0-3.0-0.102","","fixation","","",""
"946","Set1/191a.jpg","78","image-keyboard-response","208","217144","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","217656","0.0-3.0-0.103","","fixation","","",""
"990","Set1/071a.jpg","79","image-keyboard-response","210","218647","0.0-3.0-1.103","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","219152","0.0-3.0-0.104","","fixation","","",""
"838","Set1/096a.jpg","78","image-keyboard-response","212","219991","0.0-3.0-1.104","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","220505","0.0-3.0-0.105","","fixation","","",""
"1061","Set1/098b.jpg","79","image-keyboard-response","214","221567","0.0-3.0-1.105","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","222073","0.0-3.0-0.106","","fixation","","",""
"829","Set1/106b.jpg","79","image-keyboard-response","216","222903","0.0-3.0-1.106","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","223415","0.0-3.0-0.107","","fixation","","",""
"895","Set1/159b.jpg","79","image-keyboard-response","218","224311","0.0-3.0-1.107","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","224815","0.0-3.0-0.108","","fixation","","",""
"552","Set1/071a.jpg","79","image-keyboard-response","220","225368","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","225871","0.0-3.0-0.109","","fixation","","",""
"679","Set1/047a.jpg","79","image-keyboard-response","222","226551","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","227062","0.0-3.0-0.110","","fixation","","",""
"793","Set1/144b.jpg","78","image-keyboard-response","224","227855","0.0-3.0-1.110","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","228371","0.0-3.0-0.111","","fixation","","",""
"963","Set1/069a.jpg","78","image-keyboard-response","226","229336","0.0-3.0-1.111","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","229838","0.0-3.0-0.112","","fixation","","",""
"696","Set1/034a.jpg","78","image-keyboard-response","228","230535","0.0-3.0-1.112","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","231044","0.0-3.0-0.113","","fixation","","",""
"834","Set1/050a.jpg","79","image-keyboard-response","230","231879","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","232390","0.0-3.0-0.114","","fixation","","",""
"704","Set1/068a.jpg","78","image-keyboard-response","232","233096","0.0-3.0-1.114","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","233605","0.0-3.0-0.115","","fixation","","",""
"849","Set1/130b.jpg","78","image-keyboard-response","234","234455","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","234971","0.0-3.0-0.116","","fixation","","",""
"731","Set1/046a.jpg","79","image-keyboard-response","236","235704","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","236208","0.0-3.0-0.117","","fixation","","",""
"926","Set1/073a.jpg","78","image-keyboard-response","238","237136","0.0-3.0-1.117","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","237640","0.0-3.0-0.118","","fixation","","",""
"662","Set1/078a.jpg","78","image-keyboard-response","240","238303","0.0-3.0-1.118","","","Repeat","n","true"
