"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","52752","0.0-3.0-0.25","","fixation","","",""
"1063","Set1/123b.jpg","79","image-keyboard-response","54","53817","0.0-3.0-1.25","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","54335","0.0-3.0-0.26","","fixation","","",""
"1182","Set1/145b.jpg","79","image-keyboard-response","56","55519","0.0-3.0-1.26","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","56033","0.0-3.0-0.27","","fixation","","",""
"1002","Set1/175a.jpg","78","image-keyboard-response","58","57037","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","57551","0.0-3.0-0.28","","fixation","","",""
"773","Set1/177a.jpg","78","image-keyboard-response","60","58327","0.0-3.0-1.28","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","58832","0.0-3.0-0.29","","fixation","","",""
"820","Set1/119b.jpg","78","image-keyboard-response","62","59656","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","60169","0.0-3.0-0.30","","fixation","","",""
"810","Set1/177a.jpg","79","image-keyboard-response","64","60983","0.0-3.0-1.30","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","61498","0.0-3.0-0.31","","fixation","","",""
"978","Set1/038a.jpg","79","image-keyboard-response","66","62478","0.0-3.0-1.31","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","62983","0.0-3.0-0.32","","fixation","","",""
"589","Set1/035a.jpg","79","image-keyboard-response","68","63576","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","64084","0.0-3.0-0.33","","fixation","","",""
"839","Set1/171a.jpg","78","image-keyboard-response","70","64926","0.0-3.0-1.33","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","65429","0.0-3.0-0.34","","fixation","","",""
"1807","Set1/157b.jpg","78","image-keyboard-response","72","67239","0.0-3.0-1.34","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","67746","0.0-3.0-0.35","","fixation","","",""
"882","Set1/170a.jpg","79","image-keyboard-response","74","68631","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","69146","0.0-3.0-0.36","","fixation","","",""
"1289","Set1/135b.jpg","79","image-keyboard-response","76","70440","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","70949","0.0-3.0-0.37","","fixation","","",""
"617","Set1/090a.jpg","79","image-keyboard-response","78","71566","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","72079","0.0-3.0-0.38","","fixation","","",""
"636","Set1/095a.jpg","79","image-keyboard-response","80","72719","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","73230","0.0-3.0-0.39","","fixation","","",""
"692","Set1/108b.jpg","79","image-keyboard-response","82","73926","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","74444","0.0-3.0-0.40","","fixation","","",""
"914","Set1/040a.jpg","79","image-keyboard-response","84","75358","0.0-3.0-1.40","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","75876","0.0-3.0-0.41","","fixation","","",""
"734","Set1/058a.jpg","79","image-keyboard-response","86","76614","0.0-3.0-1.41","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","77128","0.0-3.0-0.42","","fixation","","",""
"1220","Set1/140b.jpg","79","image-keyboard-response","88","78350","0.0-3.0-1.42","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","78861","0.0-3.0-0.43","","fixation","","",""
"736","Set1/037a.jpg","79","image-keyboard-response","90","79597","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","80109","0.0-3.0-0.44","","fixation","","",""
"639","Set1/153b.jpg","79","image-keyboard-response","92","80750","0.0-3.0-1.44","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","81258","0.0-3.0-0.45","","fixation","","",""
"754","Set1/168a.jpg","79","image-keyboard-response","94","82014","0.0-3.0-1.45","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","82524","0.0-3.0-0.46","","fixation","","",""
"920","Set1/091a.jpg","79","image-keyboard-response","96","83446","0.0-3.0-1.46","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","83956","0.0-3.0-0.47","","fixation","","",""
"681","Set1/119b.jpg","79","image-keyboard-response","98","84639","0.0-3.0-1.47","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","85140","0.0-3.0-0.48","","fixation","","",""
"921","Set1/168a.jpg","79","image-keyboard-response","100","86063","0.0-3.0-1.48","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","86572","0.0-3.0-0.49","","fixation","","",""
"711","Set1/038a.jpg","79","image-keyboard-response","102","87285","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","87788","0.0-3.0-0.50","","fixation","","",""
"3451","Set1/154b.jpg","78","image-keyboard-response","104","91241","0.0-3.0-1.50","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","91752","0.0-3.0-0.51","","fixation","","",""
"732","Set1/067a.jpg","79","image-keyboard-response","106","92486","0.0-3.0-1.51","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","92989","0.0-3.0-0.52","","fixation","","",""
"824","Set1/080a.jpg","79","image-keyboard-response","108","93813","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","94320","0.0-3.0-0.53","","fixation","","",""
"535","Set1/154b.jpg","79","image-keyboard-response","110","94855","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","95370","0.0-3.0-0.54","","fixation","","",""
"882","Set1/087a.jpg","79","image-keyboard-response","112","96253","0.0-3.0-1.54","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","96769","0.0-3.0-0.55","","fixation","","",""
"736","Set1/149b.jpg","79","image-keyboard-response","114","97509","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","98018","0.0-3.0-0.56","","fixation","","",""
"827","Set1/173a.jpg","78","image-keyboard-response","116","98846","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","99350","0.0-3.0-0.57","","fixation","","",""
"614","Set1/040a.jpg","79","image-keyboard-response","118","99966","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","100482","0.0-3.0-0.58","","fixation","","",""
"761","Set1/058a.jpg","79","image-keyboard-response","120","101245","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","101750","0.0-3.0-0.59","","fixation","","",""
"566","Set1/173a.jpg","79","image-keyboard-response","122","102318","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","102832","0.0-3.0-0.60","","fixation","","",""
"644","Set1/140b.jpg","79","image-keyboard-response","124","103478","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","103981","0.0-3.0-0.61","","fixation","","",""
"966","Set1/187a.jpg","78","image-keyboard-response","126","104951","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","105467","0.0-3.0-0.62","","fixation","","",""
"491","Set1/067a.jpg","79","image-keyboard-response","128","105958","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","106465","0.0-3.0-0.63","","fixation","","",""
"635","Set1/126b.jpg","79","image-keyboard-response","130","107102","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","107614","0.0-3.0-0.64","","fixation","","",""
"845","Set1/188a.jpg","78","image-keyboard-response","132","108463","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","108978","0.0-3.0-0.65","","fixation","","",""
"692","Set1/145b.jpg","79","image-keyboard-response","134","109671","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","110178","0.0-3.0-0.66","","fixation","","",""
"553","Set1/075a.jpg","79","image-keyboard-response","136","110736","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","111247","0.0-3.0-0.67","","fixation","","",""
"815","Set1/059a.jpg","79","image-keyboard-response","138","112062","0.0-3.0-1.67","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","112580","0.0-3.0-0.68","","fixation","","",""
"602","Set1/149b.jpg","79","image-keyboard-response","140","113182","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","113696","0.0-3.0-0.69","","fixation","","",""
"587","Set1/087a.jpg","79","image-keyboard-response","142","114287","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","114796","0.0-3.0-0.70","","fixation","","",""
"931","Set1/187a.jpg","79","image-keyboard-response","144","115729","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","116243","0.0-3.0-0.71","","fixation","","",""
"560","Set1/059a.jpg","79","image-keyboard-response","146","116805","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","117310","0.0-3.0-0.72","","fixation","","",""
"742","Set1/157b.jpg","79","image-keyboard-response","148","118054","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","118561","0.0-3.0-0.73","","fixation","","",""
"571","Set1/123b.jpg","79","image-keyboard-response","150","119134","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","119641","0.0-3.0-0.74","","fixation","","",""
"1709","Set1/175a.jpg","79","image-keyboard-response","152","121350","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","121859","0.0-3.0-0.75","","fixation","","",""
"747","Set1/188a.jpg","79","image-keyboard-response","154","122608","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","123125","0.0-3.0-0.76","","fixation","","",""
"552","Set1/039a.jpg","79","image-keyboard-response","156","123679","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","124190","0.0-3.0-0.77","","fixation","","",""
"1023","Set1/141b.jpg","79","image-keyboard-response","158","125215","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","125725","0.0-3.0-0.78","","fixation","","",""
"654","Set1/091a.jpg","79","image-keyboard-response","160","126381","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","126890","0.0-3.0-0.79","","fixation","","",""
"907","Set1/138b.jpg","79","image-keyboard-response","162","127798","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","128304","0.0-3.0-0.80","","fixation","","",""
"924","Set1/055a.jpg","79","image-keyboard-response","164","129232","0.0-3.0-1.80","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","129738","0.0-3.0-0.81","","fixation","","",""
"986","Set1/128b.jpg","79","image-keyboard-response","166","130725","0.0-3.0-1.81","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","131241","0.0-3.0-0.82","","fixation","","",""
"893","Set1/046a.jpg","79","image-keyboard-response","168","132134","0.0-3.0-1.82","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","132637","0.0-3.0-0.83","","fixation","","",""
"1055","Set1/139b.jpg","79","image-keyboard-response","170","133694","0.0-3.0-1.83","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","134203","0.0-3.0-0.84","","fixation","","",""
"841","Set1/084a.jpg","79","image-keyboard-response","172","135046","0.0-3.0-1.84","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","135551","0.0-3.0-0.85","","fixation","","",""
"1076","Set1/147b.jpg","78","image-keyboard-response","174","136630","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","137134","0.0-3.0-0.86","","fixation","","",""
"800","Set1/176a.jpg","78","image-keyboard-response","176","137935","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","138448","0.0-3.0-0.87","","fixation","","",""
"1275","Set1/042a.jpg","79","image-keyboard-response","178","139727","0.0-3.0-1.87","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","140236","0.0-3.0-0.88","","fixation","","",""
"841","Set1/114b.jpg","79","image-keyboard-response","180","141081","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","141597","0.0-3.0-0.89","","fixation","","",""
"950","Set1/064a.jpg","79","image-keyboard-response","182","142551","0.0-3.0-1.89","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","143065","0.0-3.0-0.90","","fixation","","",""
"891","Set1/036a.jpg","79","image-keyboard-response","184","143958","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","144465","0.0-3.0-0.91","","fixation","","",""
"555","Set1/139b.jpg","79","image-keyboard-response","186","145022","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","145532","0.0-3.0-0.92","","fixation","","",""
"648","Set1/128b.jpg","79","image-keyboard-response","188","146182","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","146696","0.0-3.0-0.93","","fixation","","",""
"740","Set1/044a.jpg","79","image-keyboard-response","190","147438","0.0-3.0-1.93","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","147945","0.0-3.0-0.94","","fixation","","",""
"843","Set1/162a.jpg","78","image-keyboard-response","192","148790","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","149299","0.0-3.0-0.95","","fixation","","",""
"745","Set1/074a.jpg","79","image-keyboard-response","194","150046","0.0-3.0-1.95","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","150562","0.0-3.0-0.96","","fixation","","",""
"692","Set1/114b.jpg","79","image-keyboard-response","196","151255","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","151761","0.0-3.0-0.97","","fixation","","",""
"1243","Set1/159b.jpg","78","image-keyboard-response","198","153006","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","153511","0.0-3.0-0.98","","fixation","","",""
"941","Set1/143b.jpg","79","image-keyboard-response","200","154454","0.0-3.0-1.98","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","154960","0.0-3.0-0.99","","fixation","","",""
"1102","Set1/103b.jpg","78","image-keyboard-response","202","156062","0.0-3.0-1.99","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","156574","0.0-3.0-0.100","","fixation","","",""
"1126","Set1/047a.jpg","78","image-keyboard-response","204","157702","0.0-3.0-1.100","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","158209","0.0-3.0-0.101","","fixation","","",""
"690","Set1/064a.jpg","79","image-keyboard-response","206","158903","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","159410","0.0-3.0-0.102","","fixation","","",""
"932","Set1/191a.jpg","78","image-keyboard-response","208","160344","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","160857","0.0-3.0-0.103","","fixation","","",""
"767","Set1/071a.jpg","79","image-keyboard-response","210","161624","0.0-3.0-1.103","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","162140","0.0-3.0-0.104","","fixation","","",""
"768","Set1/096a.jpg","79","image-keyboard-response","212","162910","0.0-3.0-1.104","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","163425","0.0-3.0-0.105","","fixation","","",""
"1189","Set1/098b.jpg","78","image-keyboard-response","214","164614","0.0-3.0-1.105","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","165125","0.0-3.0-0.106","","fixation","","",""
"841","Set1/106b.jpg","78","image-keyboard-response","216","165966","0.0-3.0-1.106","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","166471","0.0-3.0-0.107","","fixation","","",""
"828","Set1/159b.jpg","78","image-keyboard-response","218","167302","0.0-3.0-1.107","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","167805","0.0-3.0-0.108","","fixation","","",""
"633","Set1/071a.jpg","79","image-keyboard-response","220","168438","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","168956","0.0-3.0-0.109","","fixation","","",""
"687","Set1/047a.jpg","79","image-keyboard-response","222","169647","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","170155","0.0-3.0-0.110","","fixation","","",""
"1008","Set1/144b.jpg","79","image-keyboard-response","224","171165","0.0-3.0-1.110","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","171671","0.0-3.0-0.111","","fixation","","",""
"885","Set1/069a.jpg","79","image-keyboard-response","226","172559","0.0-3.0-1.111","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","173071","0.0-3.0-0.112","","fixation","","",""
"774","Set1/034a.jpg","79","image-keyboard-response","228","173848","0.0-3.0-1.112","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","174350","0.0-3.0-0.113","","fixation","","",""
"662","Set1/050a.jpg","79","image-keyboard-response","230","175014","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","175518","0.0-3.0-0.114","","fixation","","",""
"878","Set1/068a.jpg","79","image-keyboard-response","232","176398","0.0-3.0-1.114","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","176901","0.0-3.0-0.115","","fixation","","",""
"1224","Set1/130b.jpg","78","image-keyboard-response","234","178128","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","178631","0.0-3.0-0.116","","fixation","","",""
"790","Set1/046a.jpg","79","image-keyboard-response","236","179423","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","179937","0.0-3.0-0.117","","fixation","","",""
"6461","Set1/073a.jpg","79","image-keyboard-response","238","186398","0.0-3.0-1.117","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","186897","0.0-3.0-0.118","","fixation","","",""
"748","Set1/078a.jpg","79","image-keyboard-response","240","187647","0.0-3.0-1.118","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","188163","0.0-3.0-0.119","","fixation","","",""
