"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"1303","Set1/093a.jpg","78","image-keyboard-response","72","142886","0.0-3.0-1.34","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","143398","0.0-3.0-0.35","","fixation","","",""
"1254","Set1/064a.jpg","79","image-keyboard-response","74","144658","0.0-3.0-1.35","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","145183","0.0-3.0-0.36","","fixation","","",""
"2843","Set1/005a.jpg","79","image-keyboard-response","76","148033","0.0-3.0-1.36","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","148569","0.0-3.0-0.37","","fixation","","",""
"1203","Set1/128a.jpg","79","image-keyboard-response","78","149783","0.0-3.0-1.37","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","150298","0.0-3.0-0.38","","fixation","","",""
"1376","Set1/044a.jpg","78","image-keyboard-response","80","151682","0.0-3.0-1.38","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","152188","0.0-3.0-0.39","","fixation","","",""
"1688","Set1/037a.jpg","78","image-keyboard-response","82","153890","0.0-3.0-1.39","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","154412","0.0-3.0-0.40","","fixation","","",""
"1292","Set1/088a.jpg","78","image-keyboard-response","84","155714","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","156230","0.0-3.0-0.41","","fixation","","",""
"1534","Set1/106a.jpg","78","image-keyboard-response","86","157772","0.0-3.0-1.41","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","158281","0.0-3.0-0.42","","fixation","","",""
"1919","Set1/031a.jpg","78","image-keyboard-response","88","160208","0.0-3.0-1.42","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","160715","0.0-3.0-0.43","","fixation","","",""
"1391","Set1/160a.jpg","78","image-keyboard-response","90","162115","0.0-3.0-1.43","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","162621","0.0-3.0-0.44","","fixation","","",""
"1400","Set1/025a.jpg","79","image-keyboard-response","92","164034","0.0-3.0-1.44","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","164559","0.0-3.0-0.45","","fixation","","",""
"1336","Set1/088a.jpg","78","image-keyboard-response","94","165901","0.0-3.0-1.45","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","166421","0.0-3.0-0.46","","fixation","","",""
"2150","Set1/093a.jpg","78","image-keyboard-response","96","168580","0.0-3.0-1.46","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","169098","0.0-3.0-0.47","","fixation","","",""
"1173","Set1/054a.jpg","79","image-keyboard-response","98","170277","0.0-3.0-1.47","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","170786","0.0-3.0-0.48","","fixation","","",""
"1583","Set1/105a.jpg","78","image-keyboard-response","100","172378","0.0-3.0-1.48","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","172913","0.0-3.0-0.49","","fixation","","",""
"2225","Set1/045a.jpg","78","image-keyboard-response","102","175146","0.0-3.0-1.49","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","175668","0.0-3.0-0.50","","fixation","","",""
"1296","Set1/006a.jpg","79","image-keyboard-response","104","176975","0.0-3.0-1.50","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","177481","0.0-3.0-0.51","","fixation","","",""
"1511","Set1/140a.jpg","79","image-keyboard-response","106","178996","0.0-3.0-1.51","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","179509","0.0-3.0-0.52","","fixation","","",""
"1373","Set1/027a.jpg","78","image-keyboard-response","108","180894","0.0-3.0-1.52","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","181407","0.0-3.0-0.53","","fixation","","",""
"1266","Set1/049a.jpg","79","image-keyboard-response","110","182684","0.0-3.0-1.53","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","183206","0.0-3.0-0.54","","fixation","","",""
"1419","Set1/051a.jpg","79","image-keyboard-response","112","184631","0.0-3.0-1.54","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","185156","0.0-3.0-0.55","","fixation","","",""
"1051","Set1/028a.jpg","79","image-keyboard-response","114","186217","0.0-3.0-1.55","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","186748","0.0-3.0-0.56","","fixation","","",""
"1093","Set1/047a.jpg","79","image-keyboard-response","116","187852","0.0-3.0-1.56","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","188386","0.0-3.0-0.57","","fixation","","",""
"1073","Set1/071a.jpg","79","image-keyboard-response","118","189465","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","189987","0.0-3.0-0.58","","fixation","","",""
"1066","Set1/108a.jpg","79","image-keyboard-response","120","191058","0.0-3.0-1.58","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","191582","0.0-3.0-0.59","","fixation","","",""
"1034","Set1/027a.jpg","79","image-keyboard-response","122","192622","0.0-3.0-1.59","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","193153","0.0-3.0-0.60","","fixation","","",""
"1130","Set1/044a.jpg","79","image-keyboard-response","124","194295","0.0-3.0-1.60","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","194810","0.0-3.0-0.61","","fixation","","",""
"1445","Set1/045a.jpg","79","image-keyboard-response","126","196266","0.0-3.0-1.61","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","196779","0.0-3.0-0.62","","fixation","","",""
"2160","Set1/134a.jpg","79","image-keyboard-response","128","198945","0.0-3.0-1.62","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","199460","0.0-3.0-0.63","","fixation","","",""
"1915","Set1/158a.jpg","79","image-keyboard-response","130","201385","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","201900","0.0-3.0-0.64","","fixation","","",""
"1057","Set1/106a.jpg","79","image-keyboard-response","132","202961","0.0-3.0-1.64","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","203481","0.0-3.0-0.65","","fixation","","",""
"1543","Set1/119a.jpg","78","image-keyboard-response","134","205033","0.0-3.0-1.65","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","205551","0.0-3.0-0.66","","fixation","","",""
"1126","Set1/105a.jpg","79","image-keyboard-response","136","206689","0.0-3.0-1.66","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","207210","0.0-3.0-0.67","","fixation","","",""
"1339","Set1/119a.jpg","79","image-keyboard-response","138","208555","0.0-3.0-1.67","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","209071","0.0-3.0-0.68","","fixation","","",""
"1252","Set1/148a.jpg","79","image-keyboard-response","140","210330","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","210851","0.0-3.0-0.69","","fixation","","",""
"1367","Set1/031a.jpg","79","image-keyboard-response","142","212227","0.0-3.0-1.69","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","212754","0.0-3.0-0.70","","fixation","","",""
"1193","Set1/050a.jpg","79","image-keyboard-response","144","213961","0.0-3.0-1.70","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","214479","0.0-3.0-0.71","","fixation","","",""
"1352","Set1/082a.jpg","79","image-keyboard-response","146","215845","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","216373","0.0-3.0-0.72","","fixation","","",""
"1571","Set1/085a.jpg","79","image-keyboard-response","148","217953","0.0-3.0-1.72","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","218469","0.0-3.0-0.73","","fixation","","",""
"2007","Set1/030a.jpg","78","image-keyboard-response","150","220487","0.0-3.0-1.73","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","221009","0.0-3.0-0.74","","fixation","","",""
"1757","Set1/160a.jpg","78","image-keyboard-response","152","222779","0.0-3.0-1.74","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","223307","0.0-3.0-0.75","","fixation","","",""
"1558","Set1/134a.jpg","79","image-keyboard-response","154","224870","0.0-3.0-1.75","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","225388","0.0-3.0-0.76","","fixation","","",""
"1590","Set1/146a.jpg","79","image-keyboard-response","156","226983","0.0-3.0-1.76","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","227500","0.0-3.0-0.77","","fixation","","",""
"1385","Set1/107a.jpg","79","image-keyboard-response","158","228896","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","229435","0.0-3.0-0.78","","fixation","","",""
"1197","Set1/079a.jpg","79","image-keyboard-response","160","230651","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","231179","0.0-3.0-0.79","","fixation","","",""
"1047","Set1/121a.jpg","79","image-keyboard-response","162","232237","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","232759","0.0-3.0-0.80","","fixation","","",""
"2037","Set1/095a.jpg","78","image-keyboard-response","164","234805","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","235329","0.0-3.0-0.81","","fixation","","",""
"1530","Set1/041a.jpg","78","image-keyboard-response","166","236872","0.0-3.0-1.81","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","237414","0.0-3.0-0.82","","fixation","","",""
"2050","Set1/100a.jpg","78","image-keyboard-response","168","239476","0.0-3.0-1.82","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","240000","0.0-3.0-0.83","","fixation","","",""
"1567","Set1/036a.jpg","78","image-keyboard-response","170","241576","0.0-3.0-1.83","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","242120","0.0-3.0-0.84","","fixation","","",""
"1133","Set1/115a.jpg","78","image-keyboard-response","172","243263","0.0-3.0-1.84","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","243772","0.0-3.0-0.85","","fixation","","",""
"1131","Set1/123a.jpg","78","image-keyboard-response","174","244913","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","245431","0.0-3.0-0.86","","fixation","","",""
"1208","Set1/015a.jpg","78","image-keyboard-response","176","246647","0.0-3.0-1.86","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","247165","0.0-3.0-0.87","","fixation","","",""
"1993","Set1/096a.jpg","78","image-keyboard-response","178","249164","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","249683","0.0-3.0-0.88","","fixation","","",""
"1396","Set1/110a.jpg","78","image-keyboard-response","180","251089","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","251606","0.0-3.0-0.89","","fixation","","",""
"1562","Set1/151a.jpg","78","image-keyboard-response","182","253178","0.0-3.0-1.89","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","253704","0.0-3.0-0.90","","fixation","","",""
"1350","Set1/035a.jpg","78","image-keyboard-response","184","255071","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","255593","0.0-3.0-0.91","","fixation","","",""
"1144","Set1/026a.jpg","78","image-keyboard-response","186","256748","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","257283","0.0-3.0-0.92","","fixation","","",""
"1182","Set1/067a.jpg","78","image-keyboard-response","188","258471","0.0-3.0-1.92","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","258998","0.0-3.0-0.93","","fixation","","",""
"1185","Set1/076a.jpg","78","image-keyboard-response","190","260193","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","260718","0.0-3.0-0.94","","fixation","","",""
"1252","Set1/125a.jpg","78","image-keyboard-response","192","261984","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","262507","0.0-3.0-0.95","","fixation","","",""
"1537","Set1/123a.jpg","79","image-keyboard-response","194","264051","0.0-3.0-1.95","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","264571","0.0-3.0-0.96","","fixation","","",""
"1029","Set1/076a.jpg","79","image-keyboard-response","196","265606","0.0-3.0-1.96","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","266118","0.0-3.0-0.97","","fixation","","",""
"1386","Set1/151a.jpg","79","image-keyboard-response","198","267516","0.0-3.0-1.97","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","268028","0.0-3.0-0.98","","fixation","","",""
"1200","Set1/115a.jpg","79","image-keyboard-response","200","269241","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","269763","0.0-3.0-0.99","","fixation","","",""
"1327","Set1/081a.jpg","78","image-keyboard-response","202","271099","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","271624","0.0-3.0-0.100","","fixation","","",""
"2782","Set1/015a.jpg","78","image-keyboard-response","204","274414","0.0-3.0-1.100","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","274947","0.0-3.0-0.101","","fixation","","",""
"1361","Set1/035a.jpg","79","image-keyboard-response","206","276460","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","276976","0.0-3.0-0.102","","fixation","","",""
"1359","Set1/014a.jpg","78","image-keyboard-response","208","278345","0.0-3.0-1.102","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","278885","0.0-3.0-0.103","","fixation","","",""
"1641","Set1/152a.jpg","78","image-keyboard-response","210","280537","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","281058","0.0-3.0-0.104","","fixation","","",""
"1641","Set1/114a.jpg","78","image-keyboard-response","212","282711","0.0-3.0-1.104","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","283230","0.0-3.0-0.105","","fixation","","",""
"1817","Set1/019a.jpg","78","image-keyboard-response","214","285058","0.0-3.0-1.105","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","285567","0.0-3.0-0.106","","fixation","","",""
"1421","Set1/013a.jpg","78","image-keyboard-response","216","286996","0.0-3.0-1.106","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","287522","0.0-3.0-0.107","","fixation","","",""
"1044","Set1/053a.jpg","78","image-keyboard-response","218","288577","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","289098","0.0-3.0-0.108","","fixation","","",""
"1190","Set1/026a.jpg","79","image-keyboard-response","220","290295","0.0-3.0-1.108","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","290821","0.0-3.0-0.109","","fixation","","",""
"1478","Set1/138a.jpg","78","image-keyboard-response","222","292307","0.0-3.0-1.109","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","292825","0.0-3.0-0.110","","fixation","","",""
"1673","Set1/010a.jpg","78","image-keyboard-response","224","294505","0.0-3.0-1.110","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","295020","0.0-3.0-0.111","","fixation","","",""
"1650","Set1/008a.jpg","79","image-keyboard-response","226","296678","0.0-3.0-1.111","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","297186","0.0-3.0-0.112","","fixation","","",""
"1270","Set1/036a.jpg","79","image-keyboard-response","228","298465","0.0-3.0-1.112","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","299003","0.0-3.0-0.113","","fixation","","",""
"1171","Set1/081a.jpg","79","image-keyboard-response","230","300186","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","300700","0.0-3.0-0.114","","fixation","","",""
"1473","Set1/114a.jpg","79","image-keyboard-response","232","302177","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","302690","0.0-3.0-0.115","","fixation","","",""
"1249","Set1/156a.jpg","78","image-keyboard-response","234","303947","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","304466","0.0-3.0-0.116","","fixation","","",""
"1927","Set1/056a.jpg","78","image-keyboard-response","236","306399","0.0-3.0-1.116","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","306917","0.0-3.0-0.117","","fixation","","",""
"1480","Set1/150a.jpg","78","image-keyboard-response","238","308405","0.0-3.0-1.117","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","308925","0.0-3.0-0.118","","fixation","","",""
"1336","Set1/152a.jpg","78","image-keyboard-response","240","310270","0.0-3.0-1.118","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","310788","0.0-3.0-0.119","","fixation","","",""
