"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","83697","0.0-3.0-0.24","","fixation","","",""
"969","Set1/006a.jpg","78","image-keyboard-response","52","84678","0.0-3.0-1.24","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","85195","0.0-3.0-0.25","","fixation","","",""
"1496","Set1/158a.jpg","78","image-keyboard-response","54","86704","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","87210","0.0-3.0-0.26","","fixation","","",""
"959","Set1/020a.jpg","79","image-keyboard-response","56","88175","0.0-3.0-1.26","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","88694","0.0-3.0-0.27","","fixation","","",""
"1810","Set1/082a.jpg","78","image-keyboard-response","58","90511","0.0-3.0-1.27","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","91039","0.0-3.0-0.28","","fixation","","",""
"1453","Set1/107a.jpg","78","image-keyboard-response","60","92504","0.0-3.0-1.28","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","93008","0.0-3.0-0.29","","fixation","","",""
"976","Set1/121a.jpg","78","image-keyboard-response","62","93992","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","94509","0.0-3.0-0.30","","fixation","","",""
"842","Set1/085a.jpg","78","image-keyboard-response","64","95359","0.0-3.0-1.30","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","95880","0.0-3.0-0.31","","fixation","","",""
"1084","Set1/136a.jpg","79","image-keyboard-response","66","96968","0.0-3.0-1.31","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","97480","0.0-3.0-0.32","","fixation","","",""
"955","Set1/049a.jpg","78","image-keyboard-response","68","98439","0.0-3.0-1.32","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","98961","0.0-3.0-0.33","","fixation","","",""
"1153","Set1/133a.jpg","79","image-keyboard-response","70","100117","0.0-3.0-1.33","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","100630","0.0-3.0-0.34","","fixation","","",""
"1369","Set1/093a.jpg","78","image-keyboard-response","72","102006","0.0-3.0-1.34","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","102509","0.0-3.0-0.35","","fixation","","",""
"1077","Set1/064a.jpg","79","image-keyboard-response","74","103592","0.0-3.0-1.35","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","104104","0.0-3.0-0.36","","fixation","","",""
"995","Set1/005a.jpg","79","image-keyboard-response","76","105103","0.0-3.0-1.36","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","105634","0.0-3.0-0.37","","fixation","","",""
"869","Set1/128a.jpg","79","image-keyboard-response","78","106510","0.0-3.0-1.37","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","107030","0.0-3.0-0.38","","fixation","","",""
"1084","Set1/044a.jpg","78","image-keyboard-response","80","108119","0.0-3.0-1.38","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","108630","0.0-3.0-0.39","","fixation","","",""
"1130","Set1/037a.jpg","79","image-keyboard-response","82","109775","0.0-3.0-1.39","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","110296","0.0-3.0-0.40","","fixation","","",""
"1026","Set1/088a.jpg","78","image-keyboard-response","84","111326","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","111844","0.0-3.0-0.41","","fixation","","",""
"971","Set1/106a.jpg","78","image-keyboard-response","86","112822","0.0-3.0-1.41","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","113328","0.0-3.0-0.42","","fixation","","",""
"996","Set1/031a.jpg","78","image-keyboard-response","88","114334","0.0-3.0-1.42","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","114859","0.0-3.0-0.43","","fixation","","",""
"1001","Set1/160a.jpg","78","image-keyboard-response","90","115863","0.0-3.0-1.43","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","116375","0.0-3.0-0.44","","fixation","","",""
"853","Set1/025a.jpg","79","image-keyboard-response","92","117240","0.0-3.0-1.44","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","117751","0.0-3.0-0.45","","fixation","","",""
"1285","Set1/088a.jpg","79","image-keyboard-response","94","119039","0.0-3.0-1.45","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","119549","0.0-3.0-0.46","","fixation","","",""
"906","Set1/093a.jpg","79","image-keyboard-response","96","120462","0.0-3.0-1.46","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","120970","0.0-3.0-0.47","","fixation","","",""
"908","Set1/054a.jpg","79","image-keyboard-response","98","121888","0.0-3.0-1.47","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","122397","0.0-3.0-0.48","","fixation","","",""
"940","Set1/105a.jpg","78","image-keyboard-response","100","123343","0.0-3.0-1.48","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","123861","0.0-3.0-0.49","","fixation","","",""
"1212","Set1/045a.jpg","78","image-keyboard-response","102","125080","0.0-3.0-1.49","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","125597","0.0-3.0-0.50","","fixation","","",""
"986","Set1/006a.jpg","79","image-keyboard-response","104","126587","0.0-3.0-1.50","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","127112","0.0-3.0-0.51","","fixation","","",""
"937","Set1/140a.jpg","79","image-keyboard-response","106","128055","0.0-3.0-1.51","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","128581","0.0-3.0-0.52","","fixation","","",""
"973","Set1/027a.jpg","78","image-keyboard-response","108","129558","0.0-3.0-1.52","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","130065","0.0-3.0-0.53","","fixation","","",""
"2141","Set1/049a.jpg","79","image-keyboard-response","110","132208","0.0-3.0-1.53","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","132722","0.0-3.0-0.54","","fixation","","",""
"833","Set1/051a.jpg","79","image-keyboard-response","112","133558","0.0-3.0-1.54","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","134081","0.0-3.0-0.55","","fixation","","",""
"832","Set1/028a.jpg","79","image-keyboard-response","114","134919","0.0-3.0-1.55","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","135425","0.0-3.0-0.56","","fixation","","",""
"879","Set1/047a.jpg","79","image-keyboard-response","116","136311","0.0-3.0-1.56","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","136816","0.0-3.0-0.57","","fixation","","",""
"976","Set1/071a.jpg","79","image-keyboard-response","118","137799","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","138316","0.0-3.0-0.58","","fixation","","",""
"1967","Set1/108a.jpg","79","image-keyboard-response","120","140287","0.0-3.0-1.58","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","140801","0.0-3.0-0.59","","fixation","","",""
"1012","Set1/027a.jpg","79","image-keyboard-response","122","141815","0.0-3.0-1.59","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","142332","0.0-3.0-0.60","","fixation","","",""
"887","Set1/044a.jpg","79","image-keyboard-response","124","143223","0.0-3.0-1.60","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","143739","0.0-3.0-0.61","","fixation","","",""
"900","Set1/045a.jpg","79","image-keyboard-response","126","144647","0.0-3.0-1.61","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","145164","0.0-3.0-0.62","","fixation","","",""
"933","Set1/134a.jpg","78","image-keyboard-response","128","146102","0.0-3.0-1.62","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","146630","0.0-3.0-0.63","","fixation","","",""
"1136","Set1/158a.jpg","79","image-keyboard-response","130","147773","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","148287","0.0-3.0-0.64","","fixation","","",""
"950","Set1/106a.jpg","79","image-keyboard-response","132","149238","0.0-3.0-1.64","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","149754","0.0-3.0-0.65","","fixation","","",""
"1048","Set1/119a.jpg","78","image-keyboard-response","134","150806","0.0-3.0-1.65","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","151329","0.0-3.0-0.66","","fixation","","",""
"1054","Set1/105a.jpg","79","image-keyboard-response","136","152391","0.0-3.0-1.66","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","152913","0.0-3.0-0.67","","fixation","","",""
"1892","Set1/119a.jpg","79","image-keyboard-response","138","154806","0.0-3.0-1.67","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","155318","0.0-3.0-0.68","","fixation","","",""
"963","Set1/148a.jpg","79","image-keyboard-response","140","156286","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","156794","0.0-3.0-0.69","","fixation","","",""
"880","Set1/031a.jpg","79","image-keyboard-response","142","157678","0.0-3.0-1.69","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","158198","0.0-3.0-0.70","","fixation","","",""
"1133","Set1/050a.jpg","79","image-keyboard-response","144","159333","0.0-3.0-1.70","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","159839","0.0-3.0-0.71","","fixation","","",""
"1001","Set1/082a.jpg","79","image-keyboard-response","146","160846","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","161354","0.0-3.0-0.72","","fixation","","",""
"823","Set1/085a.jpg","79","image-keyboard-response","148","162182","0.0-3.0-1.72","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","162698","0.0-3.0-0.73","","fixation","","",""
"945","Set1/030a.jpg","79","image-keyboard-response","150","163647","0.0-3.0-1.73","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","164168","0.0-3.0-0.74","","fixation","","",""
"1009","Set1/160a.jpg","79","image-keyboard-response","152","165184","0.0-3.0-1.74","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","165714","0.0-3.0-0.75","","fixation","","",""
"1009","Set1/134a.jpg","79","image-keyboard-response","154","166727","0.0-3.0-1.75","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","167246","0.0-3.0-0.76","","fixation","","",""
"null","Set1/146a.jpg","null","image-keyboard-response","156","177263","0.0-3.0-1.76","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","177779","0.0-3.0-0.77","","fixation","","",""
"2004","Set1/107a.jpg","79","image-keyboard-response","158","179790","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","180295","0.0-3.0-0.78","","fixation","","",""
"845","Set1/079a.jpg","79","image-keyboard-response","160","181143","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","181654","0.0-3.0-0.79","","fixation","","",""
"713","Set1/121a.jpg","79","image-keyboard-response","162","182374","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","182909","0.0-3.0-0.80","","fixation","","",""
"1093","Set1/095a.jpg","78","image-keyboard-response","164","184007","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","184514","0.0-3.0-0.81","","fixation","","",""
"928","Set1/041a.jpg","78","image-keyboard-response","166","185447","0.0-3.0-1.81","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","185963","0.0-3.0-0.82","","fixation","","",""
"886","Set1/100a.jpg","78","image-keyboard-response","168","186855","0.0-3.0-1.82","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","187359","0.0-3.0-0.83","","fixation","","",""
"859","Set1/036a.jpg","78","image-keyboard-response","170","188223","0.0-3.0-1.83","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","188733","0.0-3.0-0.84","","fixation","","",""
"900","Set1/115a.jpg","78","image-keyboard-response","172","189639","0.0-3.0-1.84","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","190156","0.0-3.0-0.85","","fixation","","",""
"906","Set1/123a.jpg","78","image-keyboard-response","174","191071","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","191578","0.0-3.0-0.86","","fixation","","",""
"967","Set1/015a.jpg","78","image-keyboard-response","176","192551","0.0-3.0-1.86","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","193062","0.0-3.0-0.87","","fixation","","",""
"1090","Set1/096a.jpg","78","image-keyboard-response","178","194158","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","194692","0.0-3.0-0.88","","fixation","","",""
"973","Set1/110a.jpg","78","image-keyboard-response","180","195671","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","196188","0.0-3.0-0.89","","fixation","","",""
"961","Set1/151a.jpg","78","image-keyboard-response","182","197150","0.0-3.0-1.89","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","197663","0.0-3.0-0.90","","fixation","","",""
"970","Set1/035a.jpg","78","image-keyboard-response","184","198639","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","199157","0.0-3.0-0.91","","fixation","","",""
"947","Set1/026a.jpg","78","image-keyboard-response","186","200110","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","200627","0.0-3.0-0.92","","fixation","","",""
"951","Set1/067a.jpg","78","image-keyboard-response","188","201583","0.0-3.0-1.92","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","202096","0.0-3.0-0.93","","fixation","","",""
"729","Set1/076a.jpg","78","image-keyboard-response","190","202831","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","203361","0.0-3.0-0.94","","fixation","","",""
"824","Set1/125a.jpg","78","image-keyboard-response","192","204191","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","204705","0.0-3.0-0.95","","fixation","","",""
"876","Set1/123a.jpg","79","image-keyboard-response","194","205585","0.0-3.0-1.95","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","206096","0.0-3.0-0.96","","fixation","","",""
"891","Set1/076a.jpg","79","image-keyboard-response","196","206991","0.0-3.0-1.96","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","207519","0.0-3.0-0.97","","fixation","","",""
"1097","Set1/151a.jpg","79","image-keyboard-response","198","208622","0.0-3.0-1.97","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","209143","0.0-3.0-0.98","","fixation","","",""
"880","Set1/115a.jpg","79","image-keyboard-response","200","210031","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","210534","0.0-3.0-0.99","","fixation","","",""
"978","Set1/081a.jpg","78","image-keyboard-response","202","211519","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","212050","0.0-3.0-0.100","","fixation","","",""
"912","Set1/015a.jpg","79","image-keyboard-response","204","212967","0.0-3.0-1.100","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","213488","0.0-3.0-0.101","","fixation","","",""
"879","Set1/035a.jpg","79","image-keyboard-response","206","214374","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","214879","0.0-3.0-0.102","","fixation","","",""
"905","Set1/014a.jpg","78","image-keyboard-response","208","215791","0.0-3.0-1.102","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","216302","0.0-3.0-0.103","","fixation","","",""
"835","Set1/152a.jpg","78","image-keyboard-response","210","217142","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","217660","0.0-3.0-0.104","","fixation","","",""
"892","Set1/114a.jpg","78","image-keyboard-response","212","218559","0.0-3.0-1.104","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","219067","0.0-3.0-0.105","","fixation","","",""
"974","Set1/019a.jpg","78","image-keyboard-response","214","220046","0.0-3.0-1.105","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","220552","0.0-3.0-0.106","","fixation","","",""
"977","Set1/013a.jpg","78","image-keyboard-response","216","221534","0.0-3.0-1.106","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","222047","0.0-3.0-0.107","","fixation","","",""
"986","Set1/053a.jpg","78","image-keyboard-response","218","223038","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","223553","0.0-3.0-0.108","","fixation","","",""
"834","Set1/026a.jpg","79","image-keyboard-response","220","224391","0.0-3.0-1.108","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","224900","0.0-3.0-0.109","","fixation","","",""
"876","Set1/138a.jpg","78","image-keyboard-response","222","225783","0.0-3.0-1.109","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","226287","0.0-3.0-0.110","","fixation","","",""
"1113","Set1/010a.jpg","78","image-keyboard-response","224","227406","0.0-3.0-1.110","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","227913","0.0-3.0-0.111","","fixation","","",""
"920","Set1/008a.jpg","78","image-keyboard-response","226","228839","0.0-3.0-1.111","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","229350","0.0-3.0-0.112","","fixation","","",""
"768","Set1/036a.jpg","79","image-keyboard-response","228","230127","0.0-3.0-1.112","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","230631","0.0-3.0-0.113","","fixation","","",""
"823","Set1/081a.jpg","79","image-keyboard-response","230","231462","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","231991","0.0-3.0-0.114","","fixation","","",""
"740","Set1/114a.jpg","79","image-keyboard-response","232","232735","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","233242","0.0-3.0-0.115","","fixation","","",""
"894","Set1/156a.jpg","78","image-keyboard-response","234","234143","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","234648","0.0-3.0-0.116","","fixation","","",""
"873","Set1/056a.jpg","78","image-keyboard-response","236","235526","0.0-3.0-1.116","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","236039","0.0-3.0-0.117","","fixation","","",""
"1138","Set1/150a.jpg","78","image-keyboard-response","238","237182","0.0-3.0-1.117","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","237696","0.0-3.0-0.118","","fixation","","",""
"943","Set1/152a.jpg","79","image-keyboard-response","240","238646","0.0-3.0-1.118","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","239149","0.0-3.0-0.119","","fixation","","",""
"1141","Set1/157a.jpg","78","image-keyboard-response","242","240294","0.0-3.0-1.119","","","Update","n","true"
