"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","339","293020","0.0-3.0-0.168","","fixation","","",""
"1013","Set1/130a.jpg","78","image-keyboard-response","340","294042","0.0-3.0-1.168","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","341","294560","0.0-3.0-0.169","","fixation","","",""
"947","Set1/068a.jpg","78","image-keyboard-response","342","295516","0.0-3.0-1.169","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","343","296042","0.0-3.0-0.170","","fixation","","",""
"803","Set1/137a.jpg","78","image-keyboard-response","344","296855","0.0-3.0-1.170","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","345","297373","0.0-3.0-0.171","","fixation","","",""
"936","Set1/097a.jpg","79","image-keyboard-response","346","298317","0.0-3.0-1.171","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","347","298848","0.0-3.0-0.172","","fixation","","",""
"931","Set1/147a.jpg","78","image-keyboard-response","348","299787","0.0-3.0-1.172","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","349","300315","0.0-3.0-0.173","","fixation","","",""
"945","Set1/155a.jpg","79","image-keyboard-response","350","301269","0.0-3.0-1.173","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","351","301805","0.0-3.0-0.174","","fixation","","",""
"1003","Set1/002a.jpg","78","image-keyboard-response","352","302820","0.0-3.0-1.174","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","353","303342","0.0-3.0-0.175","","fixation","","",""
"967","Set1/033a.jpg","78","image-keyboard-response","354","304319","0.0-3.0-1.175","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","355","304844","0.0-3.0-0.176","","fixation","","",""
"992","Set1/102a.jpg","78","image-keyboard-response","356","305846","0.0-3.0-1.176","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","357","306359","0.0-3.0-0.177","","fixation","","",""
"922","Set1/057a.jpg","78","image-keyboard-response","358","307288","0.0-3.0-1.177","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","359","307811","0.0-3.0-0.178","","fixation","","",""
"970","Set1/147a.jpg","79","image-keyboard-response","360","308789","0.0-3.0-1.178","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","361","309308","0.0-3.0-0.179","","fixation","","",""
"876","Set1/057a.jpg","79","image-keyboard-response","362","310193","0.0-3.0-1.179","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","363","310712","0.0-3.0-0.180","","fixation","","",""
"860","Set1/131a.jpg","78","image-keyboard-response","364","311583","0.0-3.0-1.180","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","365","312104","0.0-3.0-0.181","","fixation","","",""
"894","Set1/032a.jpg","78","image-keyboard-response","366","313003","0.0-3.0-1.181","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","367","313518","0.0-3.0-0.182","","fixation","","",""
"1073","Set1/065a.jpg","78","image-keyboard-response","368","314598","0.0-3.0-1.182","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","369","315133","0.0-3.0-0.183","","fixation","","",""
"912","Set1/149a.jpg","78","image-keyboard-response","370","316055","0.0-3.0-1.183","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","371","316585","0.0-3.0-0.184","","fixation","","",""
"909","Set1/065a.jpg","79","image-keyboard-response","372","317503","0.0-3.0-1.184","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","373","318023","0.0-3.0-0.185","","fixation","","",""
"1230","Set1/089a.jpg","78","image-keyboard-response","374","319263","0.0-3.0-1.185","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","375","319778","0.0-3.0-0.186","","fixation","","",""
"1403","Set1/144a.jpg","78","image-keyboard-response","376","321190","0.0-3.0-1.186","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","377","321712","0.0-3.0-0.187","","fixation","","",""
"1217","Set1/069a.jpg","78","image-keyboard-response","378","322938","0.0-3.0-1.187","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","379","323458","0.0-3.0-0.188","","fixation","","",""
"1185","Set1/129a.jpg","78","image-keyboard-response","380","324653","0.0-3.0-1.188","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","381","325181","0.0-3.0-0.189","","fixation","","",""
"879","Set1/032a.jpg","79","image-keyboard-response","382","326070","0.0-3.0-1.189","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","383","326599","0.0-3.0-0.190","","fixation","","",""
"1109","Set1/024a.jpg","78","image-keyboard-response","384","327717","0.0-3.0-1.190","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","385","328237","0.0-3.0-0.191","","fixation","","",""
"848","Set1/078a.jpg","78","image-keyboard-response","386","329096","0.0-3.0-1.191","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","387","329619","0.0-3.0-0.192","","fixation","","",""
"903","Set1/103a.jpg","78","image-keyboard-response","388","330532","0.0-3.0-1.192","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","389","331058","0.0-3.0-0.193","","fixation","","",""
"850","Set1/130a.jpg","79","image-keyboard-response","390","331917","0.0-3.0-1.193","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","391","332456","0.0-3.0-0.194","","fixation","","",""
"880","Set1/022a.jpg","78","image-keyboard-response","392","333343","0.0-3.0-1.194","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","393","333861","0.0-3.0-0.195","","fixation","","",""
"1017","Set1/124a.jpg","78","image-keyboard-response","394","334887","0.0-3.0-1.195","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","395","335408","0.0-3.0-0.196","","fixation","","",""
"827","Set1/068a.jpg","79","image-keyboard-response","396","336243","0.0-3.0-1.196","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","397","336771","0.0-3.0-0.197","","fixation","","",""
"881","Set1/078a.jpg","79","image-keyboard-response","398","337662","0.0-3.0-1.197","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","399","338190","0.0-3.0-0.198","","fixation","","",""
"885","Set1/137a.jpg","79","image-keyboard-response","400","339088","0.0-3.0-1.198","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","401","339605","0.0-3.0-0.199","","fixation","","",""
"970","Set1/118a.jpg","78","image-keyboard-response","402","340583","0.0-3.0-1.199","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","403","341109","0.0-3.0-0.200","","fixation","","",""
"882","Set1/149a.jpg","79","image-keyboard-response","404","342000","0.0-3.0-1.200","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","405","342532","0.0-3.0-0.201","","fixation","","",""
"908","Set1/002a.jpg","79","image-keyboard-response","406","343448","0.0-3.0-1.201","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","407","343981","0.0-3.0-0.202","","fixation","","",""
"842","Set1/103a.jpg","79","image-keyboard-response","408","344832","0.0-3.0-1.202","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","409","345363","0.0-3.0-0.203","","fixation","","",""
"875","Set1/012a.jpg","78","image-keyboard-response","410","346248","0.0-3.0-1.203","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","411","346770","0.0-3.0-0.204","","fixation","","",""
"1157","Set1/104a.jpg","78","image-keyboard-response","412","347937","0.0-3.0-1.204","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","413","348448","0.0-3.0-0.205","","fixation","","",""
"863","Set1/080a.jpg","78","image-keyboard-response","414","349321","0.0-3.0-1.205","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","415","349859","0.0-3.0-0.206","","fixation","","",""
"924","Set1/040a.jpg","78","image-keyboard-response","416","350795","0.0-3.0-1.206","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","417","351314","0.0-3.0-0.207","","fixation","","",""
"809","Set1/145a.jpg","78","image-keyboard-response","418","352129","0.0-3.0-1.207","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","419","352652","0.0-3.0-0.208","","fixation","","",""
"915","Set1/004a.jpg","79","image-keyboard-response","420","353577","0.0-3.0-1.208","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","421","354118","0.0-3.0-0.209","","fixation","","",""
"1010","Set1/073a.jpg","78","image-keyboard-response","422","355136","0.0-3.0-1.209","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","423","355657","0.0-3.0-0.210","","fixation","","",""
"855","Set1/144a.jpg","79","image-keyboard-response","424","356522","0.0-3.0-1.210","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","425","357039","0.0-3.0-0.211","","fixation","","",""
"920","Set1/145a.jpg","79","image-keyboard-response","426","357970","0.0-3.0-1.211","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","427","358491","0.0-3.0-0.212","","fixation","","",""
"940","Set1/124a.jpg","79","image-keyboard-response","428","359440","0.0-3.0-1.212","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","429","359964","0.0-3.0-0.213","","fixation","","",""
"1031","Set1/040a.jpg","79","image-keyboard-response","430","361005","0.0-3.0-1.213","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","431","361536","0.0-3.0-0.214","","fixation","","",""
"950","Set1/069a.jpg","79","image-keyboard-response","432","362504","0.0-3.0-1.214","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","433","363029","0.0-3.0-0.215","","fixation","","",""
"975","Set1/143a.jpg","78","image-keyboard-response","434","364013","0.0-3.0-1.215","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","435","364537","0.0-3.0-0.216","","fixation","","",""
"781","Set1/024a.jpg","79","image-keyboard-response","436","365321","0.0-3.0-1.216","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","437","365844","0.0-3.0-0.217","","fixation","","",""
"786","Set1/131a.jpg","79","image-keyboard-response","438","366638","0.0-3.0-1.217","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","439","367154","0.0-3.0-0.218","","fixation","","",""
"920","Set1/094a.jpg","78","image-keyboard-response","440","368086","0.0-3.0-1.218","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","441","368602","0.0-3.0-0.219","","fixation","","",""
"1142","Set1/104a.jpg","79","image-keyboard-response","442","369754","0.0-3.0-1.219","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","443","370266","0.0-3.0-0.220","","fixation","","",""
"993","Set1/080a.jpg","79","image-keyboard-response","444","371269","0.0-3.0-1.220","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","445","371807","0.0-3.0-0.221","","fixation","","",""
"878","Set1/060a.jpg","79","image-keyboard-response","446","372691","0.0-3.0-1.221","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","447","373226","0.0-3.0-0.222","","fixation","","",""
"1175","Set1/129a.jpg","79","image-keyboard-response","448","374410","0.0-3.0-1.222","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","449","374937","0.0-3.0-0.223","","fixation","","",""
"1026","Set1/089a.jpg","79","image-keyboard-response","450","375973","0.0-3.0-1.223","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","451","376498","0.0-3.0-0.224","","fixation","","",""
"927","Set1/159a.jpg","79","image-keyboard-response","452","377435","0.0-3.0-1.224","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","453","377964","0.0-3.0-0.225","","fixation","","",""
"977","Set1/135a.jpg","78","image-keyboard-response","454","378952","0.0-3.0-1.225","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","455","379500","0.0-3.0-0.226","","fixation","","",""
"861","Set1/116a.jpg","78","image-keyboard-response","456","380372","0.0-3.0-1.226","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","457","380886","0.0-3.0-0.227","","fixation","","",""
"835","Set1/102a.jpg","79","image-keyboard-response","458","381731","0.0-3.0-1.227","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","459","382250","0.0-3.0-0.228","","fixation","","",""
"872","Set1/022a.jpg","79","image-keyboard-response","460","383132","0.0-3.0-1.228","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","461","383663","0.0-3.0-0.229","","fixation","","",""
"881","Set1/094a.jpg","79","image-keyboard-response","462","384553","0.0-3.0-1.229","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","463","385081","0.0-3.0-0.230","","fixation","","",""
"850","Set1/118a.jpg","79","image-keyboard-response","464","385940","0.0-3.0-1.230","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","465","386461","0.0-3.0-0.231","","fixation","","",""
"918","Set1/033a.jpg","79","image-keyboard-response","466","387388","0.0-3.0-1.231","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","467","387917","0.0-3.0-0.232","","fixation","","",""
"1479","Set1/117a.jpg","79","image-keyboard-response","468","389404","0.0-3.0-1.232","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","469","389931","0.0-3.0-0.233","","fixation","","",""
"902","Set1/135a.jpg","79","image-keyboard-response","470","390843","0.0-3.0-1.233","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","471","391361","0.0-3.0-0.234","","fixation","","",""
"709","Set1/116a.jpg","79","image-keyboard-response","472","392085","0.0-3.0-1.234","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","473","392601","0.0-3.0-0.235","","fixation","","",""
"789","Set1/143a.jpg","79","image-keyboard-response","474","393401","0.0-3.0-1.235","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","475","393935","0.0-3.0-0.236","","fixation","","",""
"1094","Set1/074a.jpg","79","image-keyboard-response","476","395039","0.0-3.0-1.236","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","477","395557","0.0-3.0-0.237","","fixation","","",""
"788","Set1/012a.jpg","79","image-keyboard-response","478","396347","0.0-3.0-1.237","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","479","396866","0.0-3.0-0.238","","fixation","","",""
"746","Set1/062a.jpg","79","image-keyboard-response","480","397622","0.0-3.0-1.238","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","481","398154","0.0-3.0-0.239","","fixation","","",""
"966","Set1/073a.jpg","79","image-keyboard-response","482","399129","0.0-3.0-1.239","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","483","399669","0.0-3.0-0.240","","fixation","","",""
"1150","Set1/029a.jpg","78","image-keyboard-response","484","400828","0.0-3.0-1.240","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","485","401367","0.0-3.0-0.241","","fixation","","",""
"986","Set1/098a.jpg","78","image-keyboard-response","486","402364","0.0-3.0-1.241","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","487","402906","0.0-3.0-0.242","","fixation","","",""
"1065","Set1/086a.jpg","78","image-keyboard-response","488","403981","0.0-3.0-1.242","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","489","404493","0.0-3.0-0.243","","fixation","","",""
"892","Set1/070a.jpg","78","image-keyboard-response","490","405397","0.0-3.0-1.243","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","491","405933","0.0-3.0-0.244","","fixation","","",""
"889","Set1/091a.jpg","78","image-keyboard-response","492","406832","0.0-3.0-1.244","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","493","407350","0.0-3.0-0.245","","fixation","","",""
"987","Set1/043a.jpg","78","image-keyboard-response","494","408348","0.0-3.0-1.245","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","495","408874","0.0-3.0-0.246","","fixation","","",""
"935","Set1/083a.jpg","78","image-keyboard-response","496","409817","0.0-3.0-1.246","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","497","410343","0.0-3.0-0.247","","fixation","","",""
"875","Set1/011a.jpg","78","image-keyboard-response","498","411229","0.0-3.0-1.247","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","499","411754","0.0-3.0-0.248","","fixation","","",""
"1002","Set1/142a.jpg","78","image-keyboard-response","500","412769","0.0-3.0-1.248","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","501","413278","0.0-3.0-0.249","","fixation","","",""
"870","Set1/061a.jpg","78","image-keyboard-response","502","414159","0.0-3.0-1.249","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","503","414696","0.0-3.0-0.250","","fixation","","",""
"875","Set1/007a.jpg","78","image-keyboard-response","504","415582","0.0-3.0-1.250","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","505","416114","0.0-3.0-0.251","","fixation","","",""
"969","Set1/039a.jpg","78","image-keyboard-response","506","417093","0.0-3.0-1.251","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","507","417607","0.0-3.0-0.252","","fixation","","",""
"957","Set1/023a.jpg","78","image-keyboard-response","508","418573","0.0-3.0-1.252","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","509","419095","0.0-3.0-0.253","","fixation","","",""
"918","Set1/001a.jpg","78","image-keyboard-response","510","420028","0.0-3.0-1.253","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","511","420555","0.0-3.0-0.254","","fixation","","",""
"1017","Set1/038a.jpg","78","image-keyboard-response","512","421582","0.0-3.0-1.254","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","513","422117","0.0-3.0-0.255","","fixation","","",""
"898","Set1/126a.jpg","78","image-keyboard-response","514","423027","0.0-3.0-1.255","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","515","423555","0.0-3.0-0.256","","fixation","","",""
"890","Set1/021a.jpg","78","image-keyboard-response","516","424455","0.0-3.0-1.256","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","517","424973","0.0-3.0-0.257","","fixation","","",""
"919","Set1/109a.jpg","78","image-keyboard-response","518","425903","0.0-3.0-1.257","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","519","426415","0.0-3.0-0.258","","fixation","","",""
"780","Set1/099a.jpg","78","image-keyboard-response","520","427205","0.0-3.0-1.258","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","521","427737","0.0-3.0-0.259","","fixation","","",""
"816","Set1/122a.jpg","78","image-keyboard-response","522","428564","0.0-3.0-1.259","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","523","429107","0.0-3.0-0.260","","fixation","","",""
"969","Set1/023a.jpg","79","image-keyboard-response","524","430086","0.0-3.0-1.260","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","525","430624","0.0-3.0-0.261","","fixation","","",""
"844","Set1/017a.jpg","78","image-keyboard-response","526","431478","0.0-3.0-1.261","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","527","431997","0.0-3.0-0.262","","fixation","","",""
"943","Set1/132a.jpg","78","image-keyboard-response","528","432950","0.0-3.0-1.262","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","529","433472","0.0-3.0-0.263","","fixation","","",""
"946","Set1/042a.jpg","78","image-keyboard-response","530","434435","0.0-3.0-1.263","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","531","434968","0.0-3.0-0.264","","fixation","","",""
"879","Set1/087a.jpg","78","image-keyboard-response","532","435857","0.0-3.0-1.264","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","533","436386","0.0-3.0-0.265","","fixation","","",""
"841","Set1/101a.jpg","78","image-keyboard-response","534","437238","0.0-3.0-1.265","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","535","437766","0.0-3.0-0.266","","fixation","","",""
"839","Set1/066a.jpg","78","image-keyboard-response","536","438615","0.0-3.0-1.266","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","537","439134","0.0-3.0-0.267","","fixation","","",""
"889","Set1/091a.jpg","79","image-keyboard-response","538","440033","0.0-3.0-1.267","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","539","440557","0.0-3.0-0.268","","fixation","","",""
"1066","Set1/077a.jpg","78","image-keyboard-response","540","441632","0.0-3.0-1.268","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","541","442171","0.0-3.0-0.269","","fixation","","",""
"920","Set1/042a.jpg","79","image-keyboard-response","542","443101","0.0-3.0-1.269","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","543","443636","0.0-3.0-0.270","","fixation","","",""
"1023","Set1/018a.jpg","78","image-keyboard-response","544","444670","0.0-3.0-1.270","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","545","445207","0.0-3.0-0.271","","fixation","","",""
"935","Set1/058a.jpg","78","image-keyboard-response","546","446155","0.0-3.0-1.271","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","547","446693","0.0-3.0-0.272","","fixation","","",""
"887","Set1/132a.jpg","79","image-keyboard-response","548","447591","0.0-3.0-1.272","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","549","448120","0.0-3.0-0.273","","fixation","","",""
"759","Set1/038a.jpg","79","image-keyboard-response","550","448892","0.0-3.0-1.273","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","551","449423","0.0-3.0-0.274","","fixation","","",""
"910","Set1/066a.jpg","79","image-keyboard-response","552","450344","0.0-3.0-1.274","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","553","450866","0.0-3.0-0.275","","fixation","","",""
"969","Set1/099a.jpg","79","image-keyboard-response","554","451846","0.0-3.0-1.275","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","555","452382","0.0-3.0-0.276","","fixation","","",""
"877","Set1/126a.jpg","79","image-keyboard-response","556","453270","0.0-3.0-1.276","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","557","453793","0.0-3.0-0.277","","fixation","","",""
"1034","Set1/009a.jpg","78","image-keyboard-response","558","454839","0.0-3.0-1.277","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","559","455364","0.0-3.0-0.278","","fixation","","",""
"871","Set1/046a.jpg","78","image-keyboard-response","560","456247","0.0-3.0-1.278","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","561","456770","0.0-3.0-0.279","","fixation","","",""
"864","Set1/039a.jpg","79","image-keyboard-response","562","457645","0.0-3.0-1.279","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","563","458171","0.0-3.0-0.280","","fixation","","",""
"796","Set1/001a.jpg","79","image-keyboard-response","564","458977","0.0-3.0-1.280","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","565","459504","0.0-3.0-0.281","","fixation","","",""
"770","Set1/122a.jpg","79","image-keyboard-response","566","460285","0.0-3.0-1.281","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","567","460811","0.0-3.0-0.282","","fixation","","",""
"804","Set1/086a.jpg","79","image-keyboard-response","568","461627","0.0-3.0-1.282","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","569","462156","0.0-3.0-0.283","","fixation","","",""
"823","Set1/046a.jpg","79","image-keyboard-response","570","462990","0.0-3.0-1.283","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","571","463504","0.0-3.0-0.284","","fixation","","",""
"852","Set1/043a.jpg","79","image-keyboard-response","572","464360","0.0-3.0-1.284","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","573","464898","0.0-3.0-0.285","","fixation","","",""
"1065","Set1/016a.jpg","78","image-keyboard-response","574","465972","0.0-3.0-1.285","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","575","466495","0.0-3.0-0.286","","fixation","","",""
"960","Set1/090a.jpg","78","image-keyboard-response","576","467467","0.0-3.0-1.286","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","577","467991","0.0-3.0-0.287","","fixation","","",""
"966","Set1/141a.jpg","78","image-keyboard-response","578","468968","0.0-3.0-1.287","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","579","469493","0.0-3.0-0.288","","fixation","","",""
"1064","Set1/090a.jpg","79","image-keyboard-response","580","470568","0.0-3.0-1.288","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","581","471089","0.0-3.0-0.289","","fixation","","",""
"1145","Set1/139a.jpg","78","image-keyboard-response","582","472248","0.0-3.0-1.289","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","583","472775","0.0-3.0-0.290","","fixation","","",""
"864","Set1/101a.jpg","79","image-keyboard-response","584","473649","0.0-3.0-1.290","","","Update","o","true"
