"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","135925","0.0-3.0-0.48","","fixation","","",""
"1662","Set1/105a.jpg","78","image-keyboard-response","100","137589","0.0-3.0-1.48","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","138089","0.0-3.0-0.49","","fixation","","",""
"1625","Set1/045a.jpg","79","image-keyboard-response","102","139716","0.0-3.0-1.49","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","140217","0.0-3.0-0.50","","fixation","","",""
"1100","Set1/006a.jpg","79","image-keyboard-response","104","141319","0.0-3.0-1.50","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","141819","0.0-3.0-0.51","","fixation","","",""
"715","Set1/140a.jpg","79","image-keyboard-response","106","142535","0.0-3.0-1.51","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","143036","0.0-3.0-0.52","","fixation","","",""
"1348","Set1/027a.jpg","79","image-keyboard-response","108","144386","0.0-3.0-1.52","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","144886","0.0-3.0-0.53","","fixation","","",""
"739","Set1/049a.jpg","79","image-keyboard-response","110","145626","0.0-3.0-1.53","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","146127","0.0-3.0-0.54","","fixation","","",""
"952","Set1/051a.jpg","79","image-keyboard-response","112","147081","0.0-3.0-1.54","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","147581","0.0-3.0-0.55","","fixation","","",""
"653","Set1/028a.jpg","79","image-keyboard-response","114","148235","0.0-3.0-1.55","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","148736","0.0-3.0-0.56","","fixation","","",""
"823","Set1/047a.jpg","79","image-keyboard-response","116","149560","0.0-3.0-1.56","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","150061","0.0-3.0-0.57","","fixation","","",""
"787","Set1/071a.jpg","79","image-keyboard-response","118","150849","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","151350","0.0-3.0-0.58","","fixation","","",""
"813","Set1/108a.jpg","79","image-keyboard-response","120","152165","0.0-3.0-1.58","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","152665","0.0-3.0-0.59","","fixation","","",""
"1198","Set1/027a.jpg","79","image-keyboard-response","122","153864","0.0-3.0-1.59","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","154364","0.0-3.0-0.60","","fixation","","",""
"860","Set1/044a.jpg","79","image-keyboard-response","124","155225","0.0-3.0-1.60","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","155726","0.0-3.0-0.61","","fixation","","",""
"884","Set1/045a.jpg","79","image-keyboard-response","126","156611","0.0-3.0-1.61","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","157113","0.0-3.0-0.62","","fixation","","",""
"1661","Set1/134a.jpg","78","image-keyboard-response","128","158775","0.0-3.0-1.62","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","159306","0.0-3.0-0.63","","fixation","","",""
"1059","Set1/158a.jpg","79","image-keyboard-response","130","160366","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","160867","0.0-3.0-0.64","","fixation","","",""
"656","Set1/106a.jpg","79","image-keyboard-response","132","161524","0.0-3.0-1.64","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","162024","0.0-3.0-0.65","","fixation","","",""
"1560","Set1/119a.jpg","78","image-keyboard-response","134","163586","0.0-3.0-1.65","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","164088","0.0-3.0-0.66","","fixation","","",""
"1069","Set1/105a.jpg","79","image-keyboard-response","136","165159","0.0-3.0-1.66","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","165660","0.0-3.0-0.67","","fixation","","",""
"972","Set1/119a.jpg","79","image-keyboard-response","138","166634","0.0-3.0-1.67","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","167134","0.0-3.0-0.68","","fixation","","",""
"782","Set1/148a.jpg","79","image-keyboard-response","140","167917","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","168418","0.0-3.0-0.69","","fixation","","",""
"1986","Set1/031a.jpg","78","image-keyboard-response","142","170405","0.0-3.0-1.69","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","170906","0.0-3.0-0.70","","fixation","","",""
"881","Set1/050a.jpg","79","image-keyboard-response","144","171788","0.0-3.0-1.70","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","172289","0.0-3.0-0.71","","fixation","","",""
"666","Set1/082a.jpg","79","image-keyboard-response","146","172957","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","173457","0.0-3.0-0.72","","fixation","","",""
"804","Set1/085a.jpg","79","image-keyboard-response","148","174262","0.0-3.0-1.72","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","174763","0.0-3.0-0.73","","fixation","","",""
"634","Set1/030a.jpg","79","image-keyboard-response","150","175398","0.0-3.0-1.73","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","175899","0.0-3.0-0.74","","fixation","","",""
"739","Set1/160a.jpg","79","image-keyboard-response","152","176639","0.0-3.0-1.74","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","177140","0.0-3.0-0.75","","fixation","","",""
"888","Set1/134a.jpg","79","image-keyboard-response","154","178030","0.0-3.0-1.75","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","178530","0.0-3.0-0.76","","fixation","","",""
"1298","Set1/146a.jpg","79","image-keyboard-response","156","179830","0.0-3.0-1.76","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","180330","0.0-3.0-0.77","","fixation","","",""
"580","Set1/107a.jpg","79","image-keyboard-response","158","180911","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","181414","0.0-3.0-0.78","","fixation","","",""
"577","Set1/079a.jpg","79","image-keyboard-response","160","181993","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","182493","0.0-3.0-0.79","","fixation","","",""
"635","Set1/121a.jpg","79","image-keyboard-response","162","183130","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","183630","0.0-3.0-0.80","","fixation","","",""
"1580","Set1/095a.jpg","78","image-keyboard-response","164","185211","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","185713","0.0-3.0-0.81","","fixation","","",""
"1462","Set1/041a.jpg","78","image-keyboard-response","166","187177","0.0-3.0-1.81","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","187677","0.0-3.0-0.82","","fixation","","",""
"1405","Set1/100a.jpg","78","image-keyboard-response","168","189084","0.0-3.0-1.82","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","189584","0.0-3.0-0.83","","fixation","","",""
"1141","Set1/036a.jpg","79","image-keyboard-response","170","190726","0.0-3.0-1.83","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","191226","0.0-3.0-0.84","","fixation","","",""
"1211","Set1/115a.jpg","79","image-keyboard-response","172","192439","0.0-3.0-1.84","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","192939","0.0-3.0-0.85","","fixation","","",""
"2518","Set1/123a.jpg","78","image-keyboard-response","174","195458","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","195959","0.0-3.0-0.86","","fixation","","",""
"1261","Set1/015a.jpg","79","image-keyboard-response","176","197222","0.0-3.0-1.86","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","197722","0.0-3.0-0.87","","fixation","","",""
"948","Set1/096a.jpg","79","image-keyboard-response","178","198671","0.0-3.0-1.87","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","199172","0.0-3.0-0.88","","fixation","","",""
"1649","Set1/110a.jpg","79","image-keyboard-response","180","200823","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","201323","0.0-3.0-0.89","","fixation","","",""
"1499","Set1/151a.jpg","79","image-keyboard-response","182","202823","0.0-3.0-1.89","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","203324","0.0-3.0-0.90","","fixation","","",""
"1519","Set1/035a.jpg","78","image-keyboard-response","184","204845","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","205345","0.0-3.0-0.91","","fixation","","",""
"2026","Set1/026a.jpg","78","image-keyboard-response","186","207373","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","207874","0.0-3.0-0.92","","fixation","","",""
"1579","Set1/067a.jpg","79","image-keyboard-response","188","209455","0.0-3.0-1.92","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","209955","0.0-3.0-0.93","","fixation","","",""
"1417","Set1/076a.jpg","78","image-keyboard-response","190","211373","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","211874","0.0-3.0-0.94","","fixation","","",""
"1408","Set1/125a.jpg","78","image-keyboard-response","192","213283","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","213784","0.0-3.0-0.95","","fixation","","",""
"959","Set1/123a.jpg","79","image-keyboard-response","194","214744","0.0-3.0-1.95","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","215245","0.0-3.0-0.96","","fixation","","",""
"656","Set1/076a.jpg","79","image-keyboard-response","196","215902","0.0-3.0-1.96","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","216402","0.0-3.0-0.97","","fixation","","",""
"660","Set1/151a.jpg","79","image-keyboard-response","198","217064","0.0-3.0-1.97","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","217564","0.0-3.0-0.98","","fixation","","",""
"615","Set1/115a.jpg","79","image-keyboard-response","200","218181","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","218681","0.0-3.0-0.99","","fixation","","",""
"1709","Set1/081a.jpg","78","image-keyboard-response","202","220391","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","220892","0.0-3.0-0.100","","fixation","","",""
"926","Set1/015a.jpg","79","image-keyboard-response","204","221820","0.0-3.0-1.100","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","222322","0.0-3.0-0.101","","fixation","","",""
"756","Set1/035a.jpg","79","image-keyboard-response","206","223080","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","223580","0.0-3.0-0.102","","fixation","","",""
"1931","Set1/014a.jpg","78","image-keyboard-response","208","225512","0.0-3.0-1.102","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","226013","0.0-3.0-0.103","","fixation","","",""
"1877","Set1/152a.jpg","78","image-keyboard-response","210","227891","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","228392","0.0-3.0-0.104","","fixation","","",""
"2412","Set1/114a.jpg","79","image-keyboard-response","212","230806","0.0-3.0-1.104","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","231309","0.0-3.0-0.105","","fixation","","",""
"1530","Set1/019a.jpg","79","image-keyboard-response","214","232841","0.0-3.0-1.105","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","233341","0.0-3.0-0.106","","fixation","","",""
"1131","Set1/013a.jpg","79","image-keyboard-response","216","234473","0.0-3.0-1.106","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","234974","0.0-3.0-0.107","","fixation","","",""
"1524","Set1/053a.jpg","78","image-keyboard-response","218","236499","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","237000","0.0-3.0-0.108","","fixation","","",""
"933","Set1/026a.jpg","79","image-keyboard-response","220","237934","0.0-3.0-1.108","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","238435","0.0-3.0-0.109","","fixation","","",""
"1970","Set1/138a.jpg","79","image-keyboard-response","222","240407","0.0-3.0-1.109","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","240908","0.0-3.0-0.110","","fixation","","",""
"1251","Set1/010a.jpg","79","image-keyboard-response","224","242161","0.0-3.0-1.110","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","242661","0.0-3.0-0.111","","fixation","","",""
"2366","Set1/008a.jpg","79","image-keyboard-response","226","245028","0.0-3.0-1.111","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","245529","0.0-3.0-0.112","","fixation","","",""
"670","Set1/036a.jpg","79","image-keyboard-response","228","246201","0.0-3.0-1.112","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","246702","0.0-3.0-0.113","","fixation","","",""
"738","Set1/081a.jpg","79","image-keyboard-response","230","247442","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","247944","0.0-3.0-0.114","","fixation","","",""
"639","Set1/114a.jpg","79","image-keyboard-response","232","248584","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","249085","0.0-3.0-0.115","","fixation","","",""
"1412","Set1/156a.jpg","79","image-keyboard-response","234","250499","0.0-3.0-1.115","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","250999","0.0-3.0-0.116","","fixation","","",""
"1653","Set1/056a.jpg","79","image-keyboard-response","236","252653","0.0-3.0-1.116","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","253155","0.0-3.0-0.117","","fixation","","",""
"1355","Set1/150a.jpg","79","image-keyboard-response","238","254512","0.0-3.0-1.117","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","255012","0.0-3.0-0.118","","fixation","","",""
"730","Set1/152a.jpg","79","image-keyboard-response","240","255743","0.0-3.0-1.118","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","256244","0.0-3.0-0.119","","fixation","","",""
"3101","Set1/157a.jpg","79","image-keyboard-response","242","259346","0.0-3.0-1.119","","","Update","n","false"
