"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","408736","0.0-3.0-0.109","","fixation","","",""
"2352","a_b montage/ab_089.jpg","76","image-keyboard-response","222","411090","0.0-3.0-1.109","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","411592","0.0-3.0-0.110","","fixation","","",""
"1784","a_b new/ab_005.jpg","78","image-keyboard-response","224","413377","0.0-3.0-1.110","","","Neither","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","413879","0.0-3.0-0.111","","fixation","","",""
"3829","b_a montage/ba_053.jpg","82","image-keyboard-response","226","417710","0.0-3.0-1.111","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","418212","0.0-3.0-0.112","","fixation","","",""
"4144","b_a montage/ba_119.jpg","78","image-keyboard-response","228","422357","0.0-3.0-1.112","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","422859","0.0-3.0-0.113","","fixation","","",""
"2656","b_a montage/ba_171.jpg","76","image-keyboard-response","230","425517","0.0-3.0-1.113","","","Set_2_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","426019","0.0-3.0-0.114","","fixation","","",""
"3889","b_a montage/ba_110.jpg","76","image-keyboard-response","232","429910","0.0-3.0-1.114","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","430412","0.0-3.0-0.115","","fixation","","",""
"2464","b_a montage/ba_116.jpg","76","image-keyboard-response","234","432877","0.0-3.0-1.115","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","433380","0.0-3.0-0.116","","fixation","","",""
"1944","a_b montage/ab_024.jpg","78","image-keyboard-response","236","435325","0.0-3.0-1.116","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","435827","0.0-3.0-0.117","","fixation","","",""
"2489","a_b montage/ab_026.jpg","78","image-keyboard-response","238","438317","0.0-3.0-1.117","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","438819","0.0-3.0-0.118","","fixation","","",""
"2081","b_a montage/ba_052.jpg","82","image-keyboard-response","240","440901","0.0-3.0-1.118","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","441403","0.0-3.0-0.119","","fixation","","",""
"2072","a_b montage/ab_094.jpg","76","image-keyboard-response","242","443477","0.0-3.0-1.119","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","243","443978","0.0-3.0-0.120","","fixation","","",""
"3091","b_a montage/ba_101.jpg","76","image-keyboard-response","244","447071","0.0-3.0-1.120","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","245","447574","0.0-3.0-0.121","","fixation","","",""
"2597","b_a montage/ba_152.jpg","82","image-keyboard-response","246","450173","0.0-3.0-1.121","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","247","450674","0.0-3.0-0.122","","fixation","","",""
"2457","a_b montage/ab_093.jpg","76","image-keyboard-response","248","453132","0.0-3.0-1.122","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","249","453634","0.0-3.0-0.123","","fixation","","",""
"1944","a_b new/ab_007.jpg","78","image-keyboard-response","250","455580","0.0-3.0-1.123","","","Neither","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","251","456083","0.0-3.0-0.124","","fixation","","",""
"3552","b_a montage/ba_102.jpg","82","image-keyboard-response","252","459636","0.0-3.0-1.124","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","253","460138","0.0-3.0-0.125","","fixation","","",""
"1520","a_b montage/ab_021.jpg","78","image-keyboard-response","254","461660","0.0-3.0-1.125","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","255","462162","0.0-3.0-0.126","","fixation","","",""
