"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","219116","0.0-3.0-0.88","","fixation","","",""
"970","Set1/110a.jpg","78","image-keyboard-response","180","220088","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","220589","0.0-3.0-0.89","","fixation","","",""
"1913","Set1/151a.jpg","78","image-keyboard-response","182","222503","0.0-3.0-1.89","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","223003","0.0-3.0-0.90","","fixation","","",""
"693","Set1/035a.jpg","78","image-keyboard-response","184","223698","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","224198","0.0-3.0-0.91","","fixation","","",""
"804","Set1/026a.jpg","78","image-keyboard-response","186","225003","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","225504","0.0-3.0-0.92","","fixation","","",""
"737","Set1/067a.jpg","78","image-keyboard-response","188","226242","0.0-3.0-1.92","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","226743","0.0-3.0-0.93","","fixation","","",""
"649","Set1/076a.jpg","78","image-keyboard-response","190","227393","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","227895","0.0-3.0-0.94","","fixation","","",""
"6848","Set1/125a.jpg","78","image-keyboard-response","192","234744","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","235245","0.0-3.0-0.95","","fixation","","",""
"1361","Set1/123a.jpg","79","image-keyboard-response","194","236609","0.0-3.0-1.95","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","237110","0.0-3.0-0.96","","fixation","","",""
"747","Set1/076a.jpg","79","image-keyboard-response","196","237859","0.0-3.0-1.96","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","238359","0.0-3.0-0.97","","fixation","","",""
"682","Set1/151a.jpg","79","image-keyboard-response","198","239043","0.0-3.0-1.97","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","239543","0.0-3.0-0.98","","fixation","","",""
"516","Set1/115a.jpg","79","image-keyboard-response","200","240060","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","240561","0.0-3.0-0.99","","fixation","","",""
"1400","Set1/081a.jpg","78","image-keyboard-response","202","241962","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","242463","0.0-3.0-0.100","","fixation","","",""
"913","Set1/015a.jpg","79","image-keyboard-response","204","243377","0.0-3.0-1.100","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","243878","0.0-3.0-0.101","","fixation","","",""
"558","Set1/035a.jpg","79","image-keyboard-response","206","244438","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","244939","0.0-3.0-0.102","","fixation","","",""
"1907","Set1/014a.jpg","78","image-keyboard-response","208","246847","0.0-3.0-1.102","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","247349","0.0-3.0-0.103","","fixation","","",""
"1745","Set1/152a.jpg","78","image-keyboard-response","210","249097","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","249597","0.0-3.0-0.104","","fixation","","",""
"1494","Set1/114a.jpg","78","image-keyboard-response","212","251092","0.0-3.0-1.104","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","251593","0.0-3.0-0.105","","fixation","","",""
"1170","Set1/019a.jpg","78","image-keyboard-response","214","252764","0.0-3.0-1.105","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","253266","0.0-3.0-0.106","","fixation","","",""
"969","Set1/013a.jpg","78","image-keyboard-response","216","254236","0.0-3.0-1.106","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","254737","0.0-3.0-0.107","","fixation","","",""
"686","Set1/053a.jpg","78","image-keyboard-response","218","255424","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","255925","0.0-3.0-0.108","","fixation","","",""
"905","Set1/026a.jpg","78","image-keyboard-response","220","256831","0.0-3.0-1.108","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","257332","0.0-3.0-0.109","","fixation","","",""
"1100","Set1/138a.jpg","78","image-keyboard-response","222","258433","0.0-3.0-1.109","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","258934","0.0-3.0-0.110","","fixation","","",""
"868","Set1/010a.jpg","78","image-keyboard-response","224","259803","0.0-3.0-1.110","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","260304","0.0-3.0-0.111","","fixation","","",""
"893","Set1/008a.jpg","78","image-keyboard-response","226","261199","0.0-3.0-1.111","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","261702","0.0-3.0-0.112","","fixation","","",""
"1105","Set1/036a.jpg","79","image-keyboard-response","228","262808","0.0-3.0-1.112","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","263310","0.0-3.0-0.113","","fixation","","",""
"858","Set1/081a.jpg","79","image-keyboard-response","230","264170","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","264671","0.0-3.0-0.114","","fixation","","",""
"793","Set1/114a.jpg","79","image-keyboard-response","232","265466","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","265967","0.0-3.0-0.115","","fixation","","",""
"1306","Set1/156a.jpg","78","image-keyboard-response","234","267275","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","267775","0.0-3.0-0.116","","fixation","","",""
"855","Set1/056a.jpg","78","image-keyboard-response","236","268631","0.0-3.0-1.116","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","269132","0.0-3.0-0.117","","fixation","","",""
"980","Set1/150a.jpg","78","image-keyboard-response","238","270113","0.0-3.0-1.117","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","270614","0.0-3.0-0.118","","fixation","","",""
"1269","Set1/152a.jpg","79","image-keyboard-response","240","271885","0.0-3.0-1.118","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","272385","0.0-3.0-0.119","","fixation","","",""
"1309","Set1/157a.jpg","78","image-keyboard-response","242","273696","0.0-3.0-1.119","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","243","274198","0.0-3.0-0.120","","fixation","","",""
"2217","Set1/059a.jpg","78","image-keyboard-response","244","276415","0.0-3.0-1.120","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","245","276916","0.0-3.0-0.121","","fixation","","",""
"753","Set1/055a.jpg","78","image-keyboard-response","246","277670","0.0-3.0-1.121","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","247","278171","0.0-3.0-0.122","","fixation","","",""
"1450","Set1/019a.jpg","79","image-keyboard-response","248","279623","0.0-3.0-1.122","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","249","280124","0.0-3.0-0.123","","fixation","","",""
"4535","Set1/075a.jpg","78","image-keyboard-response","250","284660","0.0-3.0-1.123","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","251","285162","0.0-3.0-0.124","","fixation","","",""
"959","Set1/048a.jpg","78","image-keyboard-response","252","286124","0.0-3.0-1.124","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","253","286625","0.0-3.0-0.125","","fixation","","",""
"845","Set1/052a.jpg","78","image-keyboard-response","254","287471","0.0-3.0-1.125","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","255","287974","0.0-3.0-0.126","","fixation","","",""
"1356","Set1/154a.jpg","78","image-keyboard-response","256","289331","0.0-3.0-1.126","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","257","289832","0.0-3.0-0.127","","fixation","","",""
"1029","Set1/041a.jpg","79","image-keyboard-response","258","290863","0.0-3.0-1.127","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","259","291364","0.0-3.0-0.128","","fixation","","",""
"749","Set1/010a.jpg","79","image-keyboard-response","260","292114","0.0-3.0-1.128","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","261","292615","0.0-3.0-0.129","","fixation","","",""
"698","Set1/008a.jpg","79","image-keyboard-response","262","293316","0.0-3.0-1.129","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","263","293816","0.0-3.0-0.130","","fixation","","",""
"580","Set1/154a.jpg","79","image-keyboard-response","264","294398","0.0-3.0-1.130","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","265","294898","0.0-3.0-0.131","","fixation","","",""
"784","Set1/048a.jpg","79","image-keyboard-response","266","295683","0.0-3.0-1.131","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","267","296184","0.0-3.0-0.132","","fixation","","",""
"606","Set1/053a.jpg","79","image-keyboard-response","268","296791","0.0-3.0-1.132","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","269","297293","0.0-3.0-0.133","","fixation","","",""
"632","Set1/138a.jpg","79","image-keyboard-response","270","297927","0.0-3.0-1.133","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","271","298427","0.0-3.0-0.134","","fixation","","",""
"726","Set1/014a.jpg","79","image-keyboard-response","272","299154","0.0-3.0-1.134","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","273","299670","0.0-3.0-0.135","","fixation","","",""
"774","Set1/075a.jpg","79","image-keyboard-response","274","300446","0.0-3.0-1.135","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","275","300947","0.0-3.0-0.136","","fixation","","",""
"1572","Set1/111a.jpg","78","image-keyboard-response","276","302520","0.0-3.0-1.136","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","277","303021","0.0-3.0-0.137","","fixation","","",""
"606","Set1/056a.jpg","78","image-keyboard-response","278","303628","0.0-3.0-1.137","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","279","304129","0.0-3.0-0.138","","fixation","","",""
"1007","Set1/003a.jpg","78","image-keyboard-response","280","305138","0.0-3.0-1.138","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","281","305638","0.0-3.0-0.139","","fixation","","",""
"1334","Set1/125a.jpg","79","image-keyboard-response","282","306974","0.0-3.0-1.139","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","283","307475","0.0-3.0-0.140","","fixation","","",""
"1431","Set1/072a.jpg","78","image-keyboard-response","284","308907","0.0-3.0-1.140","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","285","309408","0.0-3.0-0.141","","fixation","","",""
"1588","Set1/084a.jpg","78","image-keyboard-response","286","310998","0.0-3.0-1.141","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","287","311498","0.0-3.0-0.142","","fixation","","",""
"1217","Set1/156a.jpg","79","image-keyboard-response","288","312716","0.0-3.0-1.142","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","289","313231","0.0-3.0-0.143","","fixation","","",""
"723","Set1/003a.jpg","79","image-keyboard-response","290","313955","0.0-3.0-1.143","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","291","314456","0.0-3.0-0.144","","fixation","","",""
