"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","44750","0.0-3.0-0.6","","fixation","","",""
"1016","Set1/172a.jpg","78","image-keyboard-response","16","45767","0.0-3.0-1.6","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","46268","0.0-3.0-0.7","","fixation","","",""
"1627","Set1/075a.jpg","79","image-keyboard-response","18","47896","0.0-3.0-1.7","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","48398","0.0-3.0-0.8","","fixation","","",""
"1437","Set1/090a.jpg","78","image-keyboard-response","20","49836","0.0-3.0-1.8","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","50338","0.0-3.0-0.9","","fixation","","",""
"1759","Set1/148b.jpg","79","image-keyboard-response","22","52099","0.0-3.0-1.9","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","52600","0.0-3.0-0.10","","fixation","","",""
"1844","Set1/172a.jpg","79","image-keyboard-response","24","54445","0.0-3.0-1.10","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","54948","0.0-3.0-0.11","","fixation","","",""
"1977","Set1/035a.jpg","79","image-keyboard-response","26","56926","0.0-3.0-1.11","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","57428","0.0-3.0-0.12","","fixation","","",""
"1494","Set1/170a.jpg","78","image-keyboard-response","28","58923","0.0-3.0-1.12","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","59425","0.0-3.0-0.13","","fixation","","",""
"1610","Set1/179a.jpg","79","image-keyboard-response","30","61036","0.0-3.0-1.13","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","61537","0.0-3.0-0.14","","fixation","","",""
"1411","Set1/153b.jpg","78","image-keyboard-response","32","62949","0.0-3.0-1.14","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","63451","0.0-3.0-0.15","","fixation","","",""
"1278","Set1/083a.jpg","79","image-keyboard-response","34","64730","0.0-3.0-1.15","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","65232","0.0-3.0-0.16","","fixation","","",""
"1109","Set1/126b.jpg","79","image-keyboard-response","36","66342","0.0-3.0-1.16","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","66843","0.0-3.0-0.17","","fixation","","",""
"1199","Set1/135b.jpg","78","image-keyboard-response","38","68044","0.0-3.0-1.17","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","68546","0.0-3.0-0.18","","fixation","","",""
"1332","Set1/108b.jpg","79","image-keyboard-response","40","69880","0.0-3.0-1.18","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","70382","0.0-3.0-0.19","","fixation","","",""
"1921","Set1/142b.jpg","78","image-keyboard-response","42","72303","0.0-3.0-1.19","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","72805","0.0-3.0-0.20","","fixation","","",""
"2431","Set1/138b.jpg","79","image-keyboard-response","44","75237","0.0-3.0-1.20","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","75739","0.0-3.0-0.21","","fixation","","",""
"1475","Set1/171a.jpg","78","image-keyboard-response","46","77216","0.0-3.0-1.21","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","77718","0.0-3.0-0.22","","fixation","","",""
"2125","Set1/148b.jpg","79","image-keyboard-response","48","79845","0.0-3.0-1.22","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","80347","0.0-3.0-0.23","","fixation","","",""
"1115","Set1/083a.jpg","79","image-keyboard-response","50","81462","0.0-3.0-1.23","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","81964","0.0-3.0-0.24","","fixation","","",""
"1727","Set1/141b.jpg","78","image-keyboard-response","52","83692","0.0-3.0-1.24","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","84194","0.0-3.0-0.25","","fixation","","",""
"1405","Set1/123b.jpg","79","image-keyboard-response","54","85601","0.0-3.0-1.25","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","86102","0.0-3.0-0.26","","fixation","","",""
"1330","Set1/145b.jpg","79","image-keyboard-response","56","87433","0.0-3.0-1.26","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","87935","0.0-3.0-0.27","","fixation","","",""
"1258","Set1/175a.jpg","78","image-keyboard-response","58","89194","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","89695","0.0-3.0-0.28","","fixation","","",""
"1100","Set1/177a.jpg","78","image-keyboard-response","60","90796","0.0-3.0-1.28","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","91298","0.0-3.0-0.29","","fixation","","",""
"1046","Set1/119b.jpg","78","image-keyboard-response","62","92345","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","92848","0.0-3.0-0.30","","fixation","","",""
"1632","Set1/177a.jpg","79","image-keyboard-response","64","94480","0.0-3.0-1.30","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","94982","0.0-3.0-0.31","","fixation","","",""
"1534","Set1/038a.jpg","78","image-keyboard-response","66","96518","0.0-3.0-1.31","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","97020","0.0-3.0-0.32","","fixation","","",""
"837","Set1/035a.jpg","79","image-keyboard-response","68","97858","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","98360","0.0-3.0-0.33","","fixation","","",""
"908","Set1/171a.jpg","79","image-keyboard-response","70","99270","0.0-3.0-1.33","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","99772","0.0-3.0-0.34","","fixation","","",""
"1478","Set1/157b.jpg","78","image-keyboard-response","72","101251","0.0-3.0-1.34","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","101753","0.0-3.0-0.35","","fixation","","",""
"1054","Set1/170a.jpg","79","image-keyboard-response","74","102809","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","103311","0.0-3.0-0.36","","fixation","","",""
"1148","Set1/135b.jpg","79","image-keyboard-response","76","104460","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","104962","0.0-3.0-0.37","","fixation","","",""
"1132","Set1/090a.jpg","79","image-keyboard-response","78","106095","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","106597","0.0-3.0-0.38","","fixation","","",""
"1321","Set1/095a.jpg","79","image-keyboard-response","80","107919","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","108421","0.0-3.0-0.39","","fixation","","",""
"961","Set1/108b.jpg","79","image-keyboard-response","82","109382","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","109884","0.0-3.0-0.40","","fixation","","",""
"1285","Set1/040a.jpg","78","image-keyboard-response","84","111170","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","111672","0.0-3.0-0.41","","fixation","","",""
"1006","Set1/058a.jpg","79","image-keyboard-response","86","112679","0.0-3.0-1.41","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","113181","0.0-3.0-0.42","","fixation","","",""
"1330","Set1/140b.jpg","79","image-keyboard-response","88","114513","0.0-3.0-1.42","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","115015","0.0-3.0-0.43","","fixation","","",""
"1060","Set1/037a.jpg","79","image-keyboard-response","90","116075","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","116577","0.0-3.0-0.44","","fixation","","",""
"1022","Set1/153b.jpg","79","image-keyboard-response","92","117601","0.0-3.0-1.44","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","118102","0.0-3.0-0.45","","fixation","","",""
"1231","Set1/168a.jpg","78","image-keyboard-response","94","119334","0.0-3.0-1.45","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","119835","0.0-3.0-0.46","","fixation","","",""
"1285","Set1/091a.jpg","79","image-keyboard-response","96","121121","0.0-3.0-1.46","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","121624","0.0-3.0-0.47","","fixation","","",""
"1121","Set1/119b.jpg","79","image-keyboard-response","98","122746","0.0-3.0-1.47","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","123248","0.0-3.0-0.48","","fixation","","",""
"1292","Set1/168a.jpg","78","image-keyboard-response","100","124541","0.0-3.0-1.48","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","125041","0.0-3.0-0.49","","fixation","","",""
"880","Set1/038a.jpg","79","image-keyboard-response","102","125923","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","126425","0.0-3.0-0.50","","fixation","","",""
"1343","Set1/154b.jpg","79","image-keyboard-response","104","127768","0.0-3.0-1.50","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","128270","0.0-3.0-0.51","","fixation","","",""
"1557","Set1/067a.jpg","79","image-keyboard-response","106","129828","0.0-3.0-1.51","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","130330","0.0-3.0-0.52","","fixation","","",""
"832","Set1/080a.jpg","79","image-keyboard-response","108","131163","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","131665","0.0-3.0-0.53","","fixation","","",""
"1651","Set1/154b.jpg","78","image-keyboard-response","110","133317","0.0-3.0-1.53","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","133819","0.0-3.0-0.54","","fixation","","",""
"1079","Set1/087a.jpg","79","image-keyboard-response","112","134899","0.0-3.0-1.54","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","135400","0.0-3.0-0.55","","fixation","","",""
"1203","Set1/149b.jpg","79","image-keyboard-response","114","136605","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","137107","0.0-3.0-0.56","","fixation","","",""
"995","Set1/173a.jpg","78","image-keyboard-response","116","138102","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","138604","0.0-3.0-0.57","","fixation","","",""
"945","Set1/040a.jpg","79","image-keyboard-response","118","139549","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","140051","0.0-3.0-0.58","","fixation","","",""
"835","Set1/058a.jpg","79","image-keyboard-response","120","140887","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","141389","0.0-3.0-0.59","","fixation","","",""
"967","Set1/173a.jpg","79","image-keyboard-response","122","142356","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","142858","0.0-3.0-0.60","","fixation","","",""
"1029","Set1/140b.jpg","79","image-keyboard-response","124","143888","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","144390","0.0-3.0-0.61","","fixation","","",""
"964","Set1/187a.jpg","78","image-keyboard-response","126","145355","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","145858","0.0-3.0-0.62","","fixation","","",""
"1000","Set1/067a.jpg","79","image-keyboard-response","128","146858","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","147359","0.0-3.0-0.63","","fixation","","",""
"792","Set1/126b.jpg","79","image-keyboard-response","130","148152","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","148654","0.0-3.0-0.64","","fixation","","",""
"921","Set1/188a.jpg","78","image-keyboard-response","132","149576","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","150078","0.0-3.0-0.65","","fixation","","",""
"992","Set1/145b.jpg","79","image-keyboard-response","134","151072","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","151573","0.0-3.0-0.66","","fixation","","",""
"1176","Set1/075a.jpg","79","image-keyboard-response","136","152750","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","153252","0.0-3.0-0.67","","fixation","","",""
"1126","Set1/059a.jpg","79","image-keyboard-response","138","154379","0.0-3.0-1.67","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","154881","0.0-3.0-0.68","","fixation","","",""
"1088","Set1/149b.jpg","79","image-keyboard-response","140","155970","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","156472","0.0-3.0-0.69","","fixation","","",""
"700","Set1/087a.jpg","79","image-keyboard-response","142","157173","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","157675","0.0-3.0-0.70","","fixation","","",""
"1628","Set1/187a.jpg","79","image-keyboard-response","144","159304","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","159806","0.0-3.0-0.71","","fixation","","",""
"933","Set1/059a.jpg","79","image-keyboard-response","146","160740","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","161242","0.0-3.0-0.72","","fixation","","",""
"996","Set1/157b.jpg","79","image-keyboard-response","148","162238","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","162740","0.0-3.0-0.73","","fixation","","",""
"962","Set1/123b.jpg","79","image-keyboard-response","150","163704","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","164205","0.0-3.0-0.74","","fixation","","",""
"1076","Set1/175a.jpg","79","image-keyboard-response","152","165282","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","165784","0.0-3.0-0.75","","fixation","","",""
"1429","Set1/188a.jpg","79","image-keyboard-response","154","167215","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","167716","0.0-3.0-0.76","","fixation","","",""
"1119","Set1/039a.jpg","79","image-keyboard-response","156","168837","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","169338","0.0-3.0-0.77","","fixation","","",""
"1517","Set1/141b.jpg","79","image-keyboard-response","158","170856","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","171358","0.0-3.0-0.78","","fixation","","",""
"727","Set1/091a.jpg","79","image-keyboard-response","160","172086","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","172588","0.0-3.0-0.79","","fixation","","",""
"911","Set1/138b.jpg","79","image-keyboard-response","162","173500","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","174001","0.0-3.0-0.80","","fixation","","",""
"1309","Set1/055a.jpg","78","image-keyboard-response","164","175311","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","175813","0.0-3.0-0.81","","fixation","","",""
"1722","Set1/128b.jpg","78","image-keyboard-response","166","177536","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","178038","0.0-3.0-0.82","","fixation","","",""
"1167","Set1/046a.jpg","79","image-keyboard-response","168","179207","0.0-3.0-1.82","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","179709","0.0-3.0-0.83","","fixation","","",""
"1214","Set1/139b.jpg","79","image-keyboard-response","170","180923","0.0-3.0-1.83","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","181425","0.0-3.0-0.84","","fixation","","",""
"1266","Set1/084a.jpg","79","image-keyboard-response","172","182692","0.0-3.0-1.84","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","183194","0.0-3.0-0.85","","fixation","","",""
"1075","Set1/147b.jpg","78","image-keyboard-response","174","184271","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","184773","0.0-3.0-0.86","","fixation","","",""
"1470","Set1/176a.jpg","78","image-keyboard-response","176","186245","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","186747","0.0-3.0-0.87","","fixation","","",""
"1201","Set1/042a.jpg","79","image-keyboard-response","178","187950","0.0-3.0-1.87","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","188451","0.0-3.0-0.88","","fixation","","",""
"1232","Set1/114b.jpg","79","image-keyboard-response","180","189684","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","190186","0.0-3.0-0.89","","fixation","","",""
"968","Set1/064a.jpg","79","image-keyboard-response","182","191155","0.0-3.0-1.89","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","191657","0.0-3.0-0.90","","fixation","","",""
"1208","Set1/036a.jpg","79","image-keyboard-response","184","192866","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","193368","0.0-3.0-0.91","","fixation","","",""
"809","Set1/139b.jpg","79","image-keyboard-response","186","194178","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","194680","0.0-3.0-0.92","","fixation","","",""
"796","Set1/128b.jpg","79","image-keyboard-response","188","195477","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","195979","0.0-3.0-0.93","","fixation","","",""
"1141","Set1/044a.jpg","78","image-keyboard-response","190","197121","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","197623","0.0-3.0-0.94","","fixation","","",""
"1275","Set1/162a.jpg","78","image-keyboard-response","192","198899","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","199401","0.0-3.0-0.95","","fixation","","",""
"1059","Set1/074a.jpg","79","image-keyboard-response","194","200461","0.0-3.0-1.95","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","200963","0.0-3.0-0.96","","fixation","","",""
"841","Set1/114b.jpg","79","image-keyboard-response","196","201805","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","202306","0.0-3.0-0.97","","fixation","","",""
"1115","Set1/159b.jpg","78","image-keyboard-response","198","203422","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","203924","0.0-3.0-0.98","","fixation","","",""
"1376","Set1/143b.jpg","78","image-keyboard-response","200","205301","0.0-3.0-1.98","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","205803","0.0-3.0-0.99","","fixation","","",""
"1139","Set1/103b.jpg","79","image-keyboard-response","202","206944","0.0-3.0-1.99","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","207446","0.0-3.0-0.100","","fixation","","",""
"1597","Set1/047a.jpg","79","image-keyboard-response","204","209044","0.0-3.0-1.100","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","209546","0.0-3.0-0.101","","fixation","","",""
"758","Set1/064a.jpg","79","image-keyboard-response","206","210304","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","210806","0.0-3.0-0.102","","fixation","","",""
"1013","Set1/191a.jpg","78","image-keyboard-response","208","211821","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","212322","0.0-3.0-0.103","","fixation","","",""
"850","Set1/071a.jpg","79","image-keyboard-response","210","213172","0.0-3.0-1.103","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","213674","0.0-3.0-0.104","","fixation","","",""
"1230","Set1/096a.jpg","79","image-keyboard-response","212","214906","0.0-3.0-1.104","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","215406","0.0-3.0-0.105","","fixation","","",""
"805","Set1/098b.jpg","79","image-keyboard-response","214","216212","0.0-3.0-1.105","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","216714","0.0-3.0-0.106","","fixation","","",""
"1140","Set1/106b.jpg","78","image-keyboard-response","216","217855","0.0-3.0-1.106","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","218357","0.0-3.0-0.107","","fixation","","",""
"1009","Set1/159b.jpg","79","image-keyboard-response","218","219367","0.0-3.0-1.107","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","219868","0.0-3.0-0.108","","fixation","","",""
"747","Set1/071a.jpg","79","image-keyboard-response","220","220617","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","221119","0.0-3.0-0.109","","fixation","","",""
"706","Set1/047a.jpg","79","image-keyboard-response","222","221825","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","222327","0.0-3.0-0.110","","fixation","","",""
"1308","Set1/144b.jpg","79","image-keyboard-response","224","223637","0.0-3.0-1.110","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","224139","0.0-3.0-0.111","","fixation","","",""
"1140","Set1/069a.jpg","79","image-keyboard-response","226","225279","0.0-3.0-1.111","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","225781","0.0-3.0-0.112","","fixation","","",""
"1328","Set1/034a.jpg","79","image-keyboard-response","228","227110","0.0-3.0-1.112","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","227611","0.0-3.0-0.113","","fixation","","",""
"728","Set1/050a.jpg","79","image-keyboard-response","230","228341","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","228842","0.0-3.0-0.114","","fixation","","",""
"1302","Set1/068a.jpg","78","image-keyboard-response","232","230146","0.0-3.0-1.114","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","230648","0.0-3.0-0.115","","fixation","","",""
"1907","Set1/130b.jpg","78","image-keyboard-response","234","232556","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","233058","0.0-3.0-0.116","","fixation","","",""
"751","Set1/046a.jpg","79","image-keyboard-response","236","233809","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","234311","0.0-3.0-0.117","","fixation","","",""
"1546","Set1/073a.jpg","78","image-keyboard-response","238","235858","0.0-3.0-1.117","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","236360","0.0-3.0-0.118","","fixation","","",""
