"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","118241","0.0-3.0-0.22","","fixation","","",""
"1005","Set1/148b.jpg","79","image-keyboard-response","48","119246","0.0-3.0-1.22","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","119757","0.0-3.0-0.23","","fixation","","",""
"1053","Set1/083a.jpg","79","image-keyboard-response","50","120810","0.0-3.0-1.23","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","121318","0.0-3.0-0.24","","fixation","","",""
"1843","Set1/141b.jpg","79","image-keyboard-response","52","123165","0.0-3.0-1.24","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","123678","0.0-3.0-0.25","","fixation","","",""
"1926","Set1/123b.jpg","78","image-keyboard-response","54","125608","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","126116","0.0-3.0-0.26","","fixation","","",""
"838","Set1/145b.jpg","78","image-keyboard-response","56","126956","0.0-3.0-1.26","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","127474","0.0-3.0-0.27","","fixation","","",""
"914","Set1/175a.jpg","78","image-keyboard-response","58","128392","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","128905","0.0-3.0-0.28","","fixation","","",""
"1172","Set1/177a.jpg","78","image-keyboard-response","60","130079","0.0-3.0-1.28","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","130583","0.0-3.0-0.29","","fixation","","",""
"1058","Set1/119b.jpg","78","image-keyboard-response","62","131645","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","132146","0.0-3.0-0.30","","fixation","","",""
"789","Set1/177a.jpg","78","image-keyboard-response","64","132937","0.0-3.0-1.30","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","133464","0.0-3.0-0.31","","fixation","","",""
"1092","Set1/038a.jpg","78","image-keyboard-response","66","134559","0.0-3.0-1.31","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","135074","0.0-3.0-0.32","","fixation","","",""
"667","Set1/035a.jpg","79","image-keyboard-response","68","135745","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","136253","0.0-3.0-0.33","","fixation","","",""
"868","Set1/171a.jpg","79","image-keyboard-response","70","137121","0.0-3.0-1.33","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","137647","0.0-3.0-0.34","","fixation","","",""
"1540","Set1/157b.jpg","79","image-keyboard-response","72","139190","0.0-3.0-1.34","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","139710","0.0-3.0-0.35","","fixation","","",""
"965","Set1/170a.jpg","79","image-keyboard-response","74","140677","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","141197","0.0-3.0-0.36","","fixation","","",""
"957","Set1/135b.jpg","79","image-keyboard-response","76","142156","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","142671","0.0-3.0-0.37","","fixation","","",""
"889","Set1/090a.jpg","79","image-keyboard-response","78","143562","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","144077","0.0-3.0-0.38","","fixation","","",""
"864","Set1/095a.jpg","79","image-keyboard-response","80","144945","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","145452","0.0-3.0-0.39","","fixation","","",""
"786","Set1/108b.jpg","79","image-keyboard-response","82","146241","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","146768","0.0-3.0-0.40","","fixation","","",""
"1288","Set1/040a.jpg","79","image-keyboard-response","84","148061","0.0-3.0-1.40","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","148575","0.0-3.0-0.41","","fixation","","",""
"1183","Set1/058a.jpg","79","image-keyboard-response","86","149761","0.0-3.0-1.41","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","150279","0.0-3.0-0.42","","fixation","","",""
"1183","Set1/140b.jpg","79","image-keyboard-response","88","151464","0.0-3.0-1.42","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","151967","0.0-3.0-0.43","","fixation","","",""
"1153","Set1/037a.jpg","79","image-keyboard-response","90","153125","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","153638","0.0-3.0-0.44","","fixation","","",""
"824","Set1/153b.jpg","79","image-keyboard-response","92","154467","0.0-3.0-1.44","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","154984","0.0-3.0-0.45","","fixation","","",""
"1235","Set1/168a.jpg","78","image-keyboard-response","94","156221","0.0-3.0-1.45","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","156747","0.0-3.0-0.46","","fixation","","",""
"1772","Set1/091a.jpg","78","image-keyboard-response","96","158522","0.0-3.0-1.46","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","159040","0.0-3.0-0.47","","fixation","","",""
"931","Set1/119b.jpg","79","image-keyboard-response","98","159975","0.0-3.0-1.47","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","160487","0.0-3.0-0.48","","fixation","","",""
"931","Set1/168a.jpg","79","image-keyboard-response","100","161420","0.0-3.0-1.48","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","161940","0.0-3.0-0.49","","fixation","","",""
"764","Set1/038a.jpg","79","image-keyboard-response","102","162708","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","163221","0.0-3.0-0.50","","fixation","","",""
"1292","Set1/154b.jpg","79","image-keyboard-response","104","164515","0.0-3.0-1.50","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","165035","0.0-3.0-0.51","","fixation","","",""
"1248","Set1/067a.jpg","78","image-keyboard-response","106","166285","0.0-3.0-1.51","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","166803","0.0-3.0-0.52","","fixation","","",""
"1093","Set1/080a.jpg","79","image-keyboard-response","108","167898","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","168408","0.0-3.0-0.53","","fixation","","",""
"940","Set1/154b.jpg","79","image-keyboard-response","110","169348","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","169877","0.0-3.0-0.54","","fixation","","",""
"2573","Set1/087a.jpg","79","image-keyboard-response","112","172453","0.0-3.0-1.54","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","172972","0.0-3.0-0.55","","fixation","","",""
"2025","Set1/149b.jpg","79","image-keyboard-response","114","175000","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","175504","0.0-3.0-0.56","","fixation","","",""
"1056","Set1/173a.jpg","78","image-keyboard-response","116","176562","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","177076","0.0-3.0-0.57","","fixation","","",""
"856","Set1/040a.jpg","79","image-keyboard-response","118","177935","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","178455","0.0-3.0-0.58","","fixation","","",""
"764","Set1/058a.jpg","79","image-keyboard-response","120","179221","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","179743","0.0-3.0-0.59","","fixation","","",""
"1396","Set1/173a.jpg","79","image-keyboard-response","122","181139","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","181664","0.0-3.0-0.60","","fixation","","",""
"861","Set1/140b.jpg","79","image-keyboard-response","124","182527","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","183040","0.0-3.0-0.61","","fixation","","",""
"1371","Set1/187a.jpg","78","image-keyboard-response","126","184413","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","184931","0.0-3.0-0.62","","fixation","","",""
"786","Set1/067a.jpg","79","image-keyboard-response","128","185717","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","186228","0.0-3.0-0.63","","fixation","","",""
"773","Set1/126b.jpg","79","image-keyboard-response","130","187005","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","187508","0.0-3.0-0.64","","fixation","","",""
"1547","Set1/188a.jpg","78","image-keyboard-response","132","189058","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","189576","0.0-3.0-0.65","","fixation","","",""
"1060","Set1/145b.jpg","79","image-keyboard-response","134","190638","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","191155","0.0-3.0-0.66","","fixation","","",""
"817","Set1/075a.jpg","79","image-keyboard-response","136","191975","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","192478","0.0-3.0-0.67","","fixation","","",""
"2042","Set1/059a.jpg","78","image-keyboard-response","138","194522","0.0-3.0-1.67","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","195046","0.0-3.0-0.68","","fixation","","",""
"893","Set1/149b.jpg","79","image-keyboard-response","140","195940","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","196457","0.0-3.0-0.69","","fixation","","",""
"761","Set1/087a.jpg","79","image-keyboard-response","142","197221","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","197738","0.0-3.0-0.70","","fixation","","",""
"807","Set1/187a.jpg","79","image-keyboard-response","144","198547","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","199056","0.0-3.0-0.71","","fixation","","",""
"717","Set1/059a.jpg","79","image-keyboard-response","146","199775","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","200281","0.0-3.0-0.72","","fixation","","",""
"737","Set1/157b.jpg","79","image-keyboard-response","148","201018","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","201532","0.0-3.0-0.73","","fixation","","",""
"1016","Set1/123b.jpg","79","image-keyboard-response","150","202554","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","203065","0.0-3.0-0.74","","fixation","","",""
"970","Set1/175a.jpg","79","image-keyboard-response","152","204037","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","204548","0.0-3.0-0.75","","fixation","","",""
"784","Set1/188a.jpg","79","image-keyboard-response","154","205336","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","205847","0.0-3.0-0.76","","fixation","","",""
"809","Set1/039a.jpg","79","image-keyboard-response","156","206661","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","207190","0.0-3.0-0.77","","fixation","","",""
"946","Set1/141b.jpg","79","image-keyboard-response","158","208141","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","208659","0.0-3.0-0.78","","fixation","","",""
"884","Set1/091a.jpg","79","image-keyboard-response","160","209547","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","210051","0.0-3.0-0.79","","fixation","","",""
"814","Set1/138b.jpg","79","image-keyboard-response","162","210868","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","211378","0.0-3.0-0.80","","fixation","","",""
"1784","Set1/055a.jpg","78","image-keyboard-response","164","213165","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","213675","0.0-3.0-0.81","","fixation","","",""
"1536","Set1/128b.jpg","78","image-keyboard-response","166","215214","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","215722","0.0-3.0-0.82","","fixation","","",""
"1369","Set1/046a.jpg","79","image-keyboard-response","168","217095","0.0-3.0-1.82","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","217613","0.0-3.0-0.83","","fixation","","",""
"1350","Set1/139b.jpg","79","image-keyboard-response","170","218968","0.0-3.0-1.83","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","219473","0.0-3.0-0.84","","fixation","","",""
"1361","Set1/084a.jpg","79","image-keyboard-response","172","220837","0.0-3.0-1.84","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","221357","0.0-3.0-0.85","","fixation","","",""
"1353","Set1/147b.jpg","78","image-keyboard-response","174","222715","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","223228","0.0-3.0-0.86","","fixation","","",""
"2114","Set1/176a.jpg","78","image-keyboard-response","176","225344","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","225852","0.0-3.0-0.87","","fixation","","",""
"1030","Set1/042a.jpg","79","image-keyboard-response","178","226884","0.0-3.0-1.87","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","227399","0.0-3.0-0.88","","fixation","","",""
"2679","Set1/114b.jpg","79","image-keyboard-response","180","230081","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","230587","0.0-3.0-0.89","","fixation","","",""
"1624","Set1/064a.jpg","78","image-keyboard-response","182","232213","0.0-3.0-1.89","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","232728","0.0-3.0-0.90","","fixation","","",""
"1021","Set1/036a.jpg","79","image-keyboard-response","184","233752","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","234260","0.0-3.0-0.91","","fixation","","",""
"740","Set1/139b.jpg","79","image-keyboard-response","186","235000","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","235508","0.0-3.0-0.92","","fixation","","",""
"747","Set1/128b.jpg","79","image-keyboard-response","188","236258","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","236766","0.0-3.0-0.93","","fixation","","",""
"1207","Set1/044a.jpg","79","image-keyboard-response","190","237977","0.0-3.0-1.93","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","238478","0.0-3.0-0.94","","fixation","","",""
"945","Set1/162a.jpg","78","image-keyboard-response","192","239427","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","239942","0.0-3.0-0.95","","fixation","","",""
"1014","Set1/074a.jpg","79","image-keyboard-response","194","240958","0.0-3.0-1.95","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","241466","0.0-3.0-0.96","","fixation","","",""
"1099","Set1/114b.jpg","79","image-keyboard-response","196","242566","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","243084","0.0-3.0-0.97","","fixation","","",""
"1280","Set1/159b.jpg","78","image-keyboard-response","198","244366","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","244873","0.0-3.0-0.98","","fixation","","",""
"1149","Set1/143b.jpg","79","image-keyboard-response","200","246026","0.0-3.0-1.98","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","246545","0.0-3.0-0.99","","fixation","","",""
"1979","Set1/103b.jpg","78","image-keyboard-response","202","248527","0.0-3.0-1.99","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","249030","0.0-3.0-0.100","","fixation","","",""
"823","Set1/047a.jpg","79","image-keyboard-response","204","249856","0.0-3.0-1.100","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","250374","0.0-3.0-0.101","","fixation","","",""
"780","Set1/064a.jpg","79","image-keyboard-response","206","251156","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","251671","0.0-3.0-0.102","","fixation","","",""
"1005","Set1/191a.jpg","78","image-keyboard-response","208","252678","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","253190","0.0-3.0-0.103","","fixation","","",""
"1284","Set1/071a.jpg","79","image-keyboard-response","210","254476","0.0-3.0-1.103","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","254991","0.0-3.0-0.104","","fixation","","",""
"1371","Set1/096a.jpg","79","image-keyboard-response","212","256364","0.0-3.0-1.104","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","256879","0.0-3.0-0.105","","fixation","","",""
"1109","Set1/098b.jpg","79","image-keyboard-response","214","257991","0.0-3.0-1.105","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","258508","0.0-3.0-0.106","","fixation","","",""
"1565","Set1/106b.jpg","78","image-keyboard-response","216","260077","0.0-3.0-1.106","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","260587","0.0-3.0-0.107","","fixation","","",""
"1074","Set1/159b.jpg","79","image-keyboard-response","218","261663","0.0-3.0-1.107","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","262181","0.0-3.0-0.108","","fixation","","",""
"931","Set1/071a.jpg","79","image-keyboard-response","220","263114","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","263627","0.0-3.0-0.109","","fixation","","",""
"988","Set1/047a.jpg","79","image-keyboard-response","222","264617","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","265126","0.0-3.0-0.110","","fixation","","",""
"1761","Set1/144b.jpg","78","image-keyboard-response","224","266891","0.0-3.0-1.110","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","267408","0.0-3.0-0.111","","fixation","","",""
"1469","Set1/069a.jpg","79","image-keyboard-response","226","268882","0.0-3.0-1.111","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","269408","0.0-3.0-0.112","","fixation","","",""
"1237","Set1/034a.jpg","79","image-keyboard-response","228","270648","0.0-3.0-1.112","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","271158","0.0-3.0-0.113","","fixation","","",""
"824","Set1/050a.jpg","79","image-keyboard-response","230","271984","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","272487","0.0-3.0-0.114","","fixation","","",""
"955","Set1/068a.jpg","79","image-keyboard-response","232","273445","0.0-3.0-1.114","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","273956","0.0-3.0-0.115","","fixation","","",""
"1460","Set1/130b.jpg","79","image-keyboard-response","234","275418","0.0-3.0-1.115","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","275928","0.0-3.0-0.116","","fixation","","",""
"717","Set1/046a.jpg","79","image-keyboard-response","236","276647","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","277158","0.0-3.0-0.117","","fixation","","",""
"1128","Set1/073a.jpg","79","image-keyboard-response","238","278288","0.0-3.0-1.117","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","278800","0.0-3.0-0.118","","fixation","","",""
"1084","Set1/078a.jpg","79","image-keyboard-response","240","279887","0.0-3.0-1.118","","","Repeat","n","false"
