"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","Set1/108b.jpg","null","image-keyboard-response","40","148962","0.0-3.0-1.18","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","149476","0.0-3.0-0.19","","fixation","","",""
"1535","Set1/142b.jpg","79","image-keyboard-response","42","151014","0.0-3.0-1.19","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","151539","0.0-3.0-0.20","","fixation","","",""
"3099","Set1/138b.jpg","79","image-keyboard-response","44","154646","0.0-3.0-1.20","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","155163","0.0-3.0-0.21","","fixation","","",""
"null","Set1/171a.jpg","null","image-keyboard-response","46","165178","0.0-3.0-1.21","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","165694","0.0-3.0-0.22","","fixation","","",""
"1372","Set1/148b.jpg","79","image-keyboard-response","48","167070","0.0-3.0-1.22","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","167600","0.0-3.0-0.23","","fixation","","",""
"1069","Set1/083a.jpg","79","image-keyboard-response","50","168677","0.0-3.0-1.23","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","169197","0.0-3.0-0.24","","fixation","","",""
"null","Set1/141b.jpg","null","image-keyboard-response","52","179228","0.0-3.0-1.24","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","179743","0.0-3.0-0.25","","fixation","","",""
"2258","Set1/123b.jpg","78","image-keyboard-response","54","182009","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","182540","0.0-3.0-0.26","","fixation","","",""
"1629","Set1/145b.jpg","78","image-keyboard-response","56","184176","0.0-3.0-1.26","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","184711","0.0-3.0-0.27","","fixation","","",""
"null","Set1/175a.jpg","null","image-keyboard-response","58","194743","0.0-3.0-1.27","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","195274","0.0-3.0-0.28","","fixation","","",""
"4342","Set1/177a.jpg","79","image-keyboard-response","60","199622","0.0-3.0-1.28","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","200149","0.0-3.0-0.29","","fixation","","",""
"null","Set1/119b.jpg","null","image-keyboard-response","62","210181","0.0-3.0-1.29","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","210712","0.0-3.0-0.30","","fixation","","",""
"1149","Set1/177a.jpg","79","image-keyboard-response","64","211865","0.0-3.0-1.30","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","212384","0.0-3.0-0.31","","fixation","","",""
"null","Set1/038a.jpg","null","image-keyboard-response","66","222414","0.0-3.0-1.31","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","222929","0.0-3.0-0.32","","fixation","","",""
"1129","Set1/035a.jpg","79","image-keyboard-response","68","224065","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","224587","0.0-3.0-0.33","","fixation","","",""
"1143","Set1/171a.jpg","78","image-keyboard-response","70","225737","0.0-3.0-1.33","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","226273","0.0-3.0-0.34","","fixation","","",""
"3497","Set1/157b.jpg","78","image-keyboard-response","72","229778","0.0-3.0-1.34","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","230305","0.0-3.0-0.35","","fixation","","",""
"1208","Set1/170a.jpg","79","image-keyboard-response","74","231519","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","232055","0.0-3.0-0.36","","fixation","","",""
"1045","Set1/135b.jpg","79","image-keyboard-response","76","233108","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","233618","0.0-3.0-0.37","","fixation","","",""
"953","Set1/090a.jpg","79","image-keyboard-response","78","234578","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","235103","0.0-3.0-0.38","","fixation","","",""
"995","Set1/095a.jpg","79","image-keyboard-response","80","236104","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","236633","0.0-3.0-0.39","","fixation","","",""
"1222","Set1/108b.jpg","79","image-keyboard-response","82","237862","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","238384","0.0-3.0-0.40","","fixation","","",""
"3569","Set1/040a.jpg","79","image-keyboard-response","84","241959","0.0-3.0-1.40","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","242492","0.0-3.0-0.41","","fixation","","",""
"3503","Set1/058a.jpg","79","image-keyboard-response","86","246002","0.0-3.0-1.41","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","246523","0.0-3.0-0.42","","fixation","","",""
"2887","Set1/140b.jpg","79","image-keyboard-response","88","249419","0.0-3.0-1.42","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","249946","0.0-3.0-0.43","","fixation","","",""
"1097","Set1/037a.jpg","79","image-keyboard-response","90","251048","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","251570","0.0-3.0-0.44","","fixation","","",""
"1176","Set1/153b.jpg","78","image-keyboard-response","92","252753","0.0-3.0-1.44","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","253273","0.0-3.0-0.45","","fixation","","",""
"null","Set1/168a.jpg","null","image-keyboard-response","94","263305","0.0-3.0-1.45","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","263836","0.0-3.0-0.46","","fixation","","",""
"3332","Set1/091a.jpg","79","image-keyboard-response","96","267172","0.0-3.0-1.46","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","267696","0.0-3.0-0.47","","fixation","","",""
"878","Set1/119b.jpg","79","image-keyboard-response","98","268580","0.0-3.0-1.47","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","269101","0.0-3.0-0.48","","fixation","","",""
"918","Set1/168a.jpg","78","image-keyboard-response","100","270030","0.0-3.0-1.48","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","270554","0.0-3.0-0.49","","fixation","","",""
"984","Set1/038a.jpg","78","image-keyboard-response","102","271546","0.0-3.0-1.49","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","272071","0.0-3.0-0.50","","fixation","","",""
"null","Set1/154b.jpg","null","image-keyboard-response","104","282087","0.0-3.0-1.50","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","282617","0.0-3.0-0.51","","fixation","","",""
"null","Set1/067a.jpg","null","image-keyboard-response","106","292648","0.0-3.0-1.51","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","293179","0.0-3.0-0.52","","fixation","","",""
"1380","Set1/080a.jpg","79","image-keyboard-response","108","294567","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","295086","0.0-3.0-0.53","","fixation","","",""
"990","Set1/154b.jpg","79","image-keyboard-response","110","296083","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","296617","0.0-3.0-0.54","","fixation","","",""
"3062","Set1/087a.jpg","79","image-keyboard-response","112","299686","0.0-3.0-1.54","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","300211","0.0-3.0-0.55","","fixation","","",""
"2372","Set1/149b.jpg","79","image-keyboard-response","114","302590","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","303117","0.0-3.0-0.56","","fixation","","",""
"2458","Set1/173a.jpg","78","image-keyboard-response","116","305582","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","306116","0.0-3.0-0.57","","fixation","","",""
"1020","Set1/040a.jpg","79","image-keyboard-response","118","307142","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","307664","0.0-3.0-0.58","","fixation","","",""
"768","Set1/058a.jpg","79","image-keyboard-response","120","308439","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","308947","0.0-3.0-0.59","","fixation","","",""
"1035","Set1/173a.jpg","79","image-keyboard-response","122","309989","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","310523","0.0-3.0-0.60","","fixation","","",""
"900","Set1/140b.jpg","79","image-keyboard-response","124","311430","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","311961","0.0-3.0-0.61","","fixation","","",""
"2704","Set1/187a.jpg","78","image-keyboard-response","126","314671","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","315195","0.0-3.0-0.62","","fixation","","",""
"923","Set1/067a.jpg","79","image-keyboard-response","128","316125","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","316649","0.0-3.0-0.63","","fixation","","",""
"825","Set1/126b.jpg","79","image-keyboard-response","130","317480","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","318007","0.0-3.0-0.64","","fixation","","",""
"2745","Set1/188a.jpg","78","image-keyboard-response","132","320760","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","321289","0.0-3.0-0.65","","fixation","","",""
"911","Set1/145b.jpg","79","image-keyboard-response","134","322207","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","322741","0.0-3.0-0.66","","fixation","","",""
"1187","Set1/075a.jpg","79","image-keyboard-response","136","323935","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","324443","0.0-3.0-0.67","","fixation","","",""
"1985","Set1/059a.jpg","78","image-keyboard-response","138","326431","0.0-3.0-1.67","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","326960","0.0-3.0-0.68","","fixation","","",""
"987","Set1/149b.jpg","79","image-keyboard-response","140","327953","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","328492","0.0-3.0-0.69","","fixation","","",""
"719","Set1/087a.jpg","79","image-keyboard-response","142","329217","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","329726","0.0-3.0-0.70","","fixation","","",""
"834","Set1/187a.jpg","79","image-keyboard-response","144","330568","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","331101","0.0-3.0-0.71","","fixation","","",""
"801","Set1/059a.jpg","79","image-keyboard-response","146","331909","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","332444","0.0-3.0-0.72","","fixation","","",""
"731","Set1/157b.jpg","79","image-keyboard-response","148","333182","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","333711","0.0-3.0-0.73","","fixation","","",""
"809","Set1/123b.jpg","79","image-keyboard-response","150","334531","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","335054","0.0-3.0-0.74","","fixation","","",""
"979","Set1/175a.jpg","78","image-keyboard-response","152","336040","0.0-3.0-1.74","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","336569","0.0-3.0-0.75","","fixation","","",""
"1008","Set1/188a.jpg","79","image-keyboard-response","154","337583","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","338116","0.0-3.0-0.76","","fixation","","",""
"1213","Set1/039a.jpg","78","image-keyboard-response","156","339336","0.0-3.0-1.76","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","339851","0.0-3.0-0.77","","fixation","","",""
"1045","Set1/141b.jpg","78","image-keyboard-response","158","340900","0.0-3.0-1.77","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","341428","0.0-3.0-0.78","","fixation","","",""
"966","Set1/091a.jpg","79","image-keyboard-response","160","342396","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","342929","0.0-3.0-0.79","","fixation","","",""
"804","Set1/138b.jpg","79","image-keyboard-response","162","343737","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","344241","0.0-3.0-0.80","","fixation","","",""
"2595","Set1/055a.jpg","79","image-keyboard-response","164","346840","0.0-3.0-1.80","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","347349","0.0-3.0-0.81","","fixation","","",""
"2050","Set1/128b.jpg","78","image-keyboard-response","166","349401","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","349927","0.0-3.0-0.82","","fixation","","",""
"2599","Set1/046a.jpg","78","image-keyboard-response","168","352528","0.0-3.0-1.82","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","353038","0.0-3.0-0.83","","fixation","","",""
"2324","Set1/139b.jpg","79","image-keyboard-response","170","355369","0.0-3.0-1.83","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","355897","0.0-3.0-0.84","","fixation","","",""
"1655","Set1/084a.jpg","79","image-keyboard-response","172","357561","0.0-3.0-1.84","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","358086","0.0-3.0-0.85","","fixation","","",""
"2596","Set1/147b.jpg","78","image-keyboard-response","174","360689","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","361210","0.0-3.0-0.86","","fixation","","",""
"2934","Set1/176a.jpg","78","image-keyboard-response","176","364153","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","364679","0.0-3.0-0.87","","fixation","","",""
"3560","Set1/042a.jpg","78","image-keyboard-response","178","368247","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","368773","0.0-3.0-0.88","","fixation","","",""
"2294","Set1/114b.jpg","79","image-keyboard-response","180","371074","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","371585","0.0-3.0-0.89","","fixation","","",""
"2418","Set1/064a.jpg","79","image-keyboard-response","182","374012","0.0-3.0-1.89","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","374538","0.0-3.0-0.90","","fixation","","",""
"2498","Set1/036a.jpg","79","image-keyboard-response","184","377044","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","377570","0.0-3.0-0.91","","fixation","","",""
"792","Set1/139b.jpg","79","image-keyboard-response","186","378369","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","378883","0.0-3.0-0.92","","fixation","","",""
"747","Set1/128b.jpg","79","image-keyboard-response","188","379636","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","380148","0.0-3.0-0.93","","fixation","","",""
"2716","Set1/044a.jpg","79","image-keyboard-response","190","382872","0.0-3.0-1.93","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","383398","0.0-3.0-0.94","","fixation","","",""
"1592","Set1/162a.jpg","78","image-keyboard-response","192","384996","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","385523","0.0-3.0-0.95","","fixation","","",""
"1664","Set1/074a.jpg","79","image-keyboard-response","194","387196","0.0-3.0-1.95","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","387726","0.0-3.0-0.96","","fixation","","",""
"708","Set1/114b.jpg","79","image-keyboard-response","196","388442","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","388976","0.0-3.0-0.97","","fixation","","",""
"3082","Set1/159b.jpg","78","image-keyboard-response","198","392066","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","392600","0.0-3.0-0.98","","fixation","","",""
"null","Set1/143b.jpg","null","image-keyboard-response","200","402637","0.0-3.0-1.98","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","403146","0.0-3.0-0.99","","fixation","","",""
"4309","Set1/103b.jpg","79","image-keyboard-response","202","407457","0.0-3.0-1.99","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","407990","0.0-3.0-0.100","","fixation","","",""
"2531","Set1/047a.jpg","79","image-keyboard-response","204","410530","0.0-3.0-1.100","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","411053","0.0-3.0-0.101","","fixation","","",""
"680","Set1/064a.jpg","79","image-keyboard-response","206","411740","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","412273","0.0-3.0-0.102","","fixation","","",""
"3058","Set1/191a.jpg","78","image-keyboard-response","208","415337","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","415865","0.0-3.0-0.103","","fixation","","",""
"3017","Set1/071a.jpg","79","image-keyboard-response","210","418888","0.0-3.0-1.103","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","419397","0.0-3.0-0.104","","fixation","","",""
"2467","Set1/096a.jpg","78","image-keyboard-response","212","421871","0.0-3.0-1.104","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","422396","0.0-3.0-0.105","","fixation","","",""
"2356","Set1/098b.jpg","79","image-keyboard-response","214","424755","0.0-3.0-1.105","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","425289","0.0-3.0-0.106","","fixation","","",""
"2197","Set1/106b.jpg","78","image-keyboard-response","216","427493","0.0-3.0-1.106","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","428006","0.0-3.0-0.107","","fixation","","",""
"1174","Set1/159b.jpg","79","image-keyboard-response","218","429181","0.0-3.0-1.107","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","429708","0.0-3.0-0.108","","fixation","","",""
"751","Set1/071a.jpg","79","image-keyboard-response","220","430461","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","430974","0.0-3.0-0.109","","fixation","","",""
"684","Set1/047a.jpg","79","image-keyboard-response","222","431660","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","432194","0.0-3.0-0.110","","fixation","","",""
"2631","Set1/144b.jpg","79","image-keyboard-response","224","434832","0.0-3.0-1.110","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","435335","0.0-3.0-0.111","","fixation","","",""
"2401","Set1/069a.jpg","79","image-keyboard-response","226","437743","0.0-3.0-1.111","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","438272","0.0-3.0-0.112","","fixation","","",""
"2246","Set1/034a.jpg","78","image-keyboard-response","228","440524","0.0-3.0-1.112","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","441054","0.0-3.0-0.113","","fixation","","",""
"1463","Set1/050a.jpg","79","image-keyboard-response","230","442525","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","443054","0.0-3.0-0.114","","fixation","","",""
"1977","Set1/068a.jpg","79","image-keyboard-response","232","445039","0.0-3.0-1.114","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","445569","0.0-3.0-0.115","","fixation","","",""
"2315","Set1/130b.jpg","78","image-keyboard-response","234","447892","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","448429","0.0-3.0-0.116","","fixation","","",""
"1049","Set1/046a.jpg","79","image-keyboard-response","236","449485","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","450022","0.0-3.0-0.117","","fixation","","",""
"2311","Set1/073a.jpg","79","image-keyboard-response","238","452343","0.0-3.0-1.117","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","452871","0.0-3.0-0.118","","fixation","","",""
